#{"t_start": 1783500516.928746, "env_id": "None"}
r,l,t
106.481158,55,19.139164
108.575936,68,19.168797
107.23212,50,19.19074
107.263951,66,19.219421
107.367678,73,19.451629
107.54752,58,19.475931
107.431085,60,19.502494
108.832203,80,19.53811
106.845545,57,19.562498
107.113301,66,19.592423
106.517443,50,19.620003
-43.821464,67,19.651526
106.598326,54,19.879899
106.619542,59,19.912707
109.087654,75,19.945743
106.926464,57,19.969306
107.648098,62,19.996794
109.159828,86,20.034267
106.828642,47,20.054646
108.309463,62,20.080972
106.984256,53,20.280798
107.640431,70,20.310863
108.945203,94,20.349978
107.519019,59,20.379609
108.22777,64,20.406126
107.584515,65,20.433497
107.336699,68,20.460949
107.048287,68,20.488807
107.757175,61,20.717744
107.061161,76,20.755891
107.64377,61,20.789375
107.27378,52,20.818912
106.493911,48,20.839376
-45.180115,49,20.864397
106.634567,62,20.898401
108.476454,62,20.927846
107.594417,67,21.130143
-42.867769,62,21.154681
108.198828,68,21.182224
108.056179,69,21.209968
-41.987691,61,21.234471
107.242598,66,21.260496
106.609183,39,21.27328
107.717373,56,21.293334
107.875737,71,21.318495
107.677287,46,21.466946
106.828369,49,21.484375
107.305987,47,21.501468
106.742847,54,21.521383
106.976954,56,21.54245
107.578581,67,21.566295
107.072273,57,21.586625
106.834049,64,21.611305
107.133093,49,21.629801
107.23586,59,21.952556
106.702242,65,21.998485
108.192369,71,22.05377
109.26277,63,22.101726
109.152693,69,22.151388
108.408201,59,22.191995
108.414528,72,22.22871
106.77391,50,22.251597
108.499312,72,23.236622
107.617205,65,23.343001
107.414063,55,23.495122
108.566704,60,23.55589
108.372379,57,23.618375
-43.908544,68,23.795446
107.894029,70,23.920595
-43.966638,90,24.068312
109.721633,78,24.696524
108.16733,63,24.797796
107.104823,47,24.897133
106.722086,50,24.964474
107.231509,62,25.079036
107.212794,57,25.191131
107.467192,62,25.277524
106.852233,54,25.323205
107.957653,63,26.13578
107.644712,48,26.219512
107.154496,45,26.274115
108.320837,52,26.318745
107.974966,53,26.361354
-42.218799,60,26.413038
106.980224,51,26.484372
107.076196,46,26.579416
108.028281,56,26.675332
107.847536,58,26.751469
107.302156,52,27.299301
106.918835,46,27.380865
107.407279,50,27.45354
106.486059,44,27.487695
107.836971,59,27.525042
109.119479,68,27.562155
106.635609,41,27.58655
107.567094,49,27.624681
107.267025,66,27.658656
108.455032,60,27.696888
107.745706,52,27.976515
108.022734,52,28.02105
107.443864,51,28.060434
107.199086,44,28.099832
-45.709468,28,28.122636
109.637534,62,28.201568
107.764311,61,28.254438
107.56253,57,28.292614
107.711956,48,28.328282
106.982505,42,28.352576
109.394841,76,29.179388
108.324648,59,29.236633
110.237298,89,29.35382
106.870596,57,29.515728
106.923627,58,29.611652
107.613681,56,29.71186
107.049848,62,29.819394
107.24689,53,29.944751
109.193503,55,30.729957
107.012395,42,30.77188
107.549836,78,30.82261
107.399145,50,30.865569
108.478796,53,30.911335
107.52785,43,30.947112
108.055805,56,30.984281
108.002814,54,31.029318
107.662922,62,31.079897
107.909242,57,31.81607
106.696361,44,31.901798
107.248382,44,31.969486
107.318021,68,32.055841
106.757041,45,32.132153
108.021088,61,32.218226
-42.77067,56,32.301044
108.378362,52,32.384039
108.254489,63,32.478755
107.50743,46,32.536028
106.748244,79,33.166913
107.6878,50,33.245209
107.036122,46,33.327344
109.219261,72,33.432419
108.044046,43,33.518924
106.638209,44,33.568388
107.007388,42,33.620771
107.903389,52,33.67892
107.140211,45,33.731872
107.823381,58,33.803767
107.419378,52,34.30625
-44.207759,38,34.332544
107.393497,46,34.363776
107.283429,44,34.393271
108.961978,52,34.427005
107.853488,51,34.461387
107.708416,46,34.487216
107.047955,41,34.509102
107.140908,47,34.531191
107.38403,43,34.560808
106.911283,40,34.580656
107.832178,48,35.021608
108.105913,48,35.077319
107.122861,40,35.117851
107.306262,43,35.186515
107.329134,48,35.246798
107.044249,39,35.288333
107.71227,76,35.34
107.548305,43,35.364407
107.333595,44,35.405235
108.060714,49,35.453245
107.313217,54,35.77041
107.859941,48,35.802765
107.06634,38,35.83026
107.154123,40,35.849831
107.006423,41,35.869395
107.632006,60,35.896511
107.76853,44,35.916355
107.02676,39,35.932712
107.318364,46,35.950956
107.846024,42,35.968494
108.382026,51,35.99822
108.017209,45,36.020465
106.394561,35,36.268462
108.07609,50,36.312281
106.604656,39,36.332408
-46.285487,28,36.354536
108.829095,48,36.418288
108.486267,60,36.481126
108.635909,50,36.514438
109.21771,54,36.542411
108.141076,49,36.567118
107.008816,35,36.58779
108.382055,47,36.613063
-46.141741,29,36.631863
106.57083,43,38.220617
108.280995,41,38.269006
107.429872,48,38.351915
108.219646,52,38.451469
108.317563,44,38.530584
107.182198,39,38.590553
108.757825,49,38.660826
108.218772,72,38.786217
106.80974,37,38.835541
108.335816,44,38.8987
108.794332,48,38.985828
107.897544,41,39.550604
107.653488,37,39.571051
107.850339,38,39.59667
107.759439,52,39.622356
107.588389,41,39.643054
108.854266,48,39.665487
106.843348,38,39.685807
109.378857,49,39.713843
107.767062,41,39.73447
107.551855,44,39.755226
107.544293,41,39.780835
106.943705,38,39.803778
-41.763974,58,40.164258
107.655232,42,40.18709
107.697231,38,40.213797
109.002157,54,40.243557
107.359847,39,40.262941
107.504884,39,40.281663
106.793883,31,40.296338
109.382383,55,40.321777
106.668485,42,40.341256
107.996231,44,40.362482
106.561335,37,40.380213
107.455582,42,40.577634
107.945495,41,40.597187
106.576729,35,40.612418
107.346932,43,40.629579
106.616379,36,40.644704
107.709893,44,40.661848
-48.208957,13,40.667191
107.519226,43,40.684189
108.803179,55,40.707188
107.740862,39,40.722974
109.517171,51,40.744465
108.089424,44,40.764715
107.980858,42,40.78449
108.44936,46,40.956357
107.987637,41,40.973748
107.086914,34,40.987905
107.138082,37,41.003367
108.501846,51,41.024925
107.619625,47,41.044236
109.735949,50,41.064014
107.970805,52,41.084294
107.46623,50,41.103242
107.979921,40,41.119091
107.251997,45,41.137269
107.568333,39,41.153557
108.191927,45,41.313357
108.85574,51,41.332666
107.569112,46,41.350111
107.273753,34,41.363066
-42.718836,49,41.381254
107.886495,39,41.39562
106.92647,37,41.409256
107.449431,38,41.422259
108.15124,45,41.438129
108.44249,45,41.454203
107.279648,37,41.467575
107.343817,38,41.481121
107.357185,39,41.629509
108.052341,40,41.644045
107.859335,44,41.659803
108.595131,45,41.676093
108.463315,50,41.694291
108.881981,45,41.710603
107.092228,39,41.724724
108.589839,46,41.740681
109.682821,48,41.758086
106.356024,34,41.769733
108.907316,47,41.785353
106.994678,35,41.797671
107.273888,37,41.937723
107.288856,44,41.952733
107.507948,39,41.965588
107.585662,39,41.978588
108.490003,43,41.993611
107.161892,46,42.009762
107.897642,41,42.022799
107.643024,39,42.035776
106.940966,35,42.047416
107.941913,46,42.063743
-40.821128,57,42.083556
106.949452,38,42.096612
107.09018,38,42.243012
107.524706,41,42.257174
107.308109,41,42.272062
109.345496,49,42.291044
106.542646,43,42.306146
107.565324,38,42.320578
107.118793,41,42.33499
107.316563,38,42.348921
108.62343,45,42.365717
-44.345028,32,42.377776
106.75489,32,42.388901
107.62566,40,42.403673
107.328406,39,42.417486
107.199452,36,42.563178
108.659333,46,42.580364
109.672753,54,42.599112
106.95941,35,42.613962
106.821854,33,42.626282
108.93329,42,42.642116
107.606916,37,42.654669
108.457975,50,42.670893
106.644487,31,42.681899
107.025957,39,42.695042
106.581032,38,42.708771
-45.094396,31,42.719227
106.734889,38,42.731583
-41.60019,55,42.873533
108.083542,43,42.887846
107.748066,45,42.902655
107.455828,59,42.922691
108.619314,47,42.938323
108.670019,44,42.952936
107.280736,35,42.964968
107.752468,45,42.980465
108.038606,40,42.993968
106.994955,37,43.006152
108.565493,39,43.019333
108.342461,46,43.160296
107.72348,41,43.173542
107.703572,39,43.186678
107.14062,37,43.199052
107.145651,35,43.212086
107.564629,35,43.224749
107.519384,46,43.239972
109.915955,49,43.256172
107.319636,46,43.272576
107.858489,56,43.292098
108.091167,51,43.310013
107.9382,40,43.322317
107.829677,39,43.479015
107.859592,43,43.49376
108.468478,43,43.509088
108.792188,58,43.529391
107.330047,44,43.543583
106.731995,37,43.555939
107.435586,37,43.570068
107.610782,44,43.585399
108.027302,40,43.599219
107.118657,37,43.612624
107.937219,39,43.626269
107.622528,45,43.64198
107.96702,40,43.780246
107.86977,38,43.793516
108.165384,45,43.811185
107.596304,37,43.824598
107.929504,44,43.840257
107.016252,33,43.85159
107.463038,36,43.863512
107.926997,39,43.875888
109.293471,45,43.889977
108.078497,39,43.904453
108.596207,43,43.918604
107.894993,40,43.931549
109.038921,43,43.945911
108.243619,39,44.080982
108.074186,49,44.098465
107.982504,37,44.112671
107.876552,37,44.125468
108.661358,46,44.139786
107.561438,38,44.152064
107.283211,36,44.16518
108.638738,48,44.180908
107.606353,39,44.193905
107.822987,44,44.208705
107.277074,35,44.219523
107.172318,36,44.231835
107.034009,33,44.243043
107.415318,37,44.381964
107.889323,39,44.395943
109.049871,44,44.410319
106.756507,37,44.422101
106.945733,41,44.437965
107.443563,35,44.450108
107.600989,40,44.463267
107.279468,40,44.476634
106.877916,33,44.487942
108.032715,38,44.501146
107.236545,37,44.513856
109.349746,52,44.530991
107.729076,36,44.543085
109.367168,49,44.682769
106.764309,32,44.694111
107.542994,40,44.708832
107.102768,34,44.719544
107.77624,42,44.734264
106.726768,31,44.744392
108.379488,42,44.757948
107.682415,40,44.770964
108.663462,48,44.787375
107.298056,40,44.80069
107.3746,37,44.813648
108.794349,52,44.833073
106.67505,32,44.844088
107.717232,38,44.97975
108.484858,41,44.994229
106.93382,32,45.003938
106.759793,32,45.015543
108.532574,48,45.031883
107.051925,36,45.043571
107.502391,44,45.057221
107.61609,38,45.069885
107.736724,39,45.08362
108.531365,43,45.098341
108.073185,51,45.114965
109.030272,47,45.130254
107.004425,32,45.141919
107.006695,36,45.274357
107.285509,37,45.286282
107.276515,36,45.298758
109.391526,47,45.314808
107.635921,43,45.330153
107.108927,35,45.342291
107.911785,46,45.358132
107.279685,38,45.370871
107.357461,36,45.383952
107.700107,38,45.397328
106.848925,32,45.408195
108.433702,42,45.420956
107.544353,35,45.432906
