#{"t_start": 1783500481.003186, "env_id": "None"}
r,l,t
107.675685,74,17.924772
107.021147,61,17.948985
106.586693,65,18.142812
107.194029,54,18.165098
108.625817,69,18.194468
106.663411,52,18.218523
108.113778,67,18.247018
106.381595,50,18.269075
106.986501,53,18.292156
107.170449,58,18.316687
108.058961,59,18.342917
107.539787,55,18.539217
106.89522,62,18.565464
107.368762,64,18.594276
107.412896,53,18.615896
107.457116,60,18.641636
106.344786,68,18.669008
107.479277,63,18.694169
107.181621,87,18.727504
106.994169,65,18.944938
-46.034004,37,18.961492
108.14983,73,18.99234
107.827766,54,19.015143
107.967938,58,19.040593
106.611029,42,19.059646
107.987538,64,19.086049
108.165831,61,19.110466
106.82677,45,19.13073
-47.423175,27,19.143179
107.928971,55,19.380412
109.856762,65,19.412933
108.076213,48,19.432651
106.77739,47,19.454192
-43.167769,66,19.480659
107.217151,63,19.511861
106.762741,56,19.537128
107.8499,64,19.56446
106.809053,49,19.58791
107.889279,50,19.828332
107.843722,68,19.858845
107.537382,52,19.883969
107.442091,51,19.9079
106.729199,47,19.932235
108.676428,64,19.964157
107.405,44,19.984526
107.722018,67,20.015579
107.439484,52,20.0383
108.493945,59,20.294829
106.917083,42,20.319068
107.971212,46,20.343279
107.507358,50,20.366041
107.286595,55,20.391319
107.372932,56,20.416195
-48.950112,7,20.421183
107.401777,49,20.444885
107.618498,64,20.477035
108.393407,96,20.524199
106.873766,50,20.769457
107.059938,48,20.79555
108.790215,69,20.827026
107.059342,43,20.84594
107.09957,52,20.870729
108.320815,70,20.906302
106.851701,44,20.92642
107.799722,60,20.955113
107.100533,53,20.978999
109.963093,73,21.243015
106.373341,40,21.262743
107.427324,61,21.297809
107.657897,58,21.326373
107.332205,53,21.353761
108.408872,63,21.385675
107.406493,43,21.404608
108.482582,59,21.433406
106.619428,43,21.453341
107.539093,59,21.707704
110.089638,70,21.741203
107.526689,41,21.760592
107.841749,51,21.781315
108.1015,48,21.805755
108.581547,58,21.831344
107.087505,49,21.858317
107.423109,49,21.881262
-41.850903,58,21.909547
107.344283,53,21.937136
107.66738,59,22.215481
107.374002,47,22.23764
107.703775,60,22.266976
107.574967,46,22.288362
107.504215,39,22.304894
-46.044733,24,22.315799
108.44798,56,22.341066
107.378809,48,22.363067
108.457152,66,22.398971
107.312788,44,22.421507
107.474728,51,22.444114
106.989412,46,22.710593
107.170588,44,22.739339
107.838496,56,22.770975
108.150132,53,22.795459
107.130765,41,22.812495
108.391579,64,22.843286
107.868179,49,22.864333
107.146257,41,22.88254
107.45619,46,22.906251
108.973805,56,22.931161
106.909877,43,23.181134
107.843303,45,23.201688
107.734936,53,23.225798
107.567157,43,23.246213
108.774661,50,23.273915
109.190333,59,23.302169
-41.656274,60,23.329364
107.236352,45,23.353718
107.567136,54,23.376006
108.327353,52,23.401784
107.430802,39,23.651676
107.107131,40,23.671215
108.252449,61,23.698289
106.986763,40,23.716596
109.707308,54,23.740865
107.072452,36,23.755689
107.052772,46,23.775913
-41.637011,63,23.806107
106.462262,42,23.826794
107.279543,39,23.84293
107.161258,40,23.860775
107.539008,40,24.104738
107.759349,44,24.12656
-43.019761,55,24.150937
107.232804,49,24.177263
106.829899,40,24.197068
106.894257,63,24.226491
107.548682,45,24.248839
109.75411,49,24.270946
108.377186,46,24.293558
-43.093067,66,24.327037
108.280675,52,24.352868
107.449594,45,24.595431
108.672011,54,24.619541
107.807895,45,24.641185
106.696181,39,24.659062
107.246779,51,24.688245
107.288287,48,24.710789
108.285593,46,24.73122
110.082927,59,24.764196
106.667583,39,24.78145
106.613093,43,24.804166
108.289971,49,25.057209
107.658723,43,25.076689
108.626918,50,25.100883
108.044731,46,25.123091
107.428433,37,25.142572
108.315724,49,25.164528
107.048153,43,25.183036
106.965968,44,25.20395
107.700372,46,25.223555
107.342869,86,25.260827
106.595711,38,25.27762
107.331694,44,25.489935
108.719305,52,25.515701
107.579999,39,25.533019
107.75695,47,25.556756
107.840163,43,25.574948
-45.58221,27,25.586623
109.671153,53,25.608441
107.112091,40,25.626298
108.031803,50,25.647784
107.960833,44,25.668587
107.720924,43,25.68664
107.224321,56,25.887826
107.484362,53,25.911046
107.829388,46,25.930409
107.367342,41,25.94812
108.179819,48,25.971653
107.652525,48,25.993082
107.986956,54,26.019425
-46.20723,26,26.030904
108.46139,79,26.068971
-48.302221,11,26.073765
108.675368,51,26.096743
108.025809,43,26.115641
107.195359,43,26.316699
107.701107,46,26.337622
107.281675,37,26.354277
106.638023,39,26.371561
107.029419,37,26.3881
107.269389,40,26.405416
107.873678,46,26.425589
108.078564,49,26.446031
108.182718,46,26.465162
108.390478,50,26.487079
108.659505,52,26.508772
109.514767,59,26.703288
106.854221,39,26.719885
107.024569,60,26.746282
107.745324,58,26.771313
108.343994,44,26.789247
107.255483,45,26.808091
107.227692,44,26.827454
107.32662,66,26.855372
109.331124,51,26.875538
107.66387,42,26.892507
108.587295,49,27.073365
106.380911,32,27.086418
107.907807,44,27.105088
107.002748,36,27.120458
107.394034,43,27.138984
108.697781,43,27.157918
108.279534,43,27.176422
108.057655,47,27.195961
109.1884,53,27.215854
108.297887,47,27.235521
107.380531,43,27.251479
107.593329,47,27.269703
107.731369,41,27.47938
107.423365,41,27.497884
107.545472,39,27.518993
108.923038,44,27.53982
107.649269,45,27.559823
108.090227,47,27.580386
106.664435,37,27.596945
108.024814,42,27.618439
106.988256,33,27.631852
107.518841,39,27.648393
107.6318,38,27.6656
109.138058,51,27.687809
107.755498,47,27.885354
108.287471,44,27.904451
107.186089,42,27.922931
106.446806,59,27.946665
107.572407,40,27.962795
106.608736,39,27.97925
107.087847,39,27.994809
106.745696,40,28.011173
107.663307,39,28.027621
107.752816,40,28.044476
107.765895,42,28.061321
107.683075,48,28.080364
107.332441,45,28.263232
107.367222,40,28.2786
106.635218,37,28.294007
108.382004,49,28.316637
108.233523,45,28.33574
108.376026,47,28.354601
107.436035,46,28.375136
107.128865,40,28.392234
107.751214,50,28.413303
107.365337,41,28.430655
107.861428,49,28.45242
107.817834,46,28.472008
108.014277,47,28.671516
-45.468567,31,28.685583
107.278758,40,28.704657
107.584621,36,28.720487
107.556977,44,28.738184
108.053646,47,28.757461
106.688544,36,28.771215
107.853772,49,28.789492
-46.61754,21,28.796993
107.681347,42,28.815852
108.87001,44,28.834772
107.5825,43,28.851809
107.162427,42,28.869311
109.361081,45,29.048752
106.787253,36,29.064207
106.767659,41,29.082046
107.628819,37,29.096118
108.469261,56,29.120114
107.819305,40,29.137004
107.721979,46,29.156417
108.491852,49,29.176943
106.747338,34,29.191047
110.092178,53,29.217809
107.759921,41,29.235382
107.71233,43,29.418213
106.38647,40,29.4349
-44.878936,29,29.447021
107.779935,40,29.463287
107.680876,44,29.485623
108.367965,44,29.504933
107.582939,41,29.522096
108.38628,44,29.539313
107.81665,40,29.556765
107.001895,34,29.569867
107.649989,46,29.587923
108.071428,43,29.608262
107.877763,41,29.625094
107.316778,39,29.807924
107.7499,38,29.823005
107.960923,44,29.840518
107.410255,38,29.854851
107.058286,38,29.868562
107.343674,38,29.884336
108.940883,48,29.902964
107.531768,38,29.920472
107.823189,44,29.939164
106.914239,36,29.955303
107.604701,41,29.974171
108.595739,44,29.992874
107.423447,40,30.010328
107.16412,39,30.194579
108.797487,45,30.213741
107.994741,47,30.237621
107.409557,41,30.255849
108.353602,43,30.274462
107.01218,39,30.291327
108.695342,50,30.311168
108.464141,56,30.336181
107.789162,41,30.353228
107.163603,42,30.369923
107.352464,43,30.387157
106.968508,42,30.577719
107.982631,82,30.611569
107.161386,37,30.626419
106.614146,33,30.639019
107.973165,45,30.657619
107.143394,41,30.673847
107.123302,40,30.691213
107.704757,39,30.707488
109.575362,48,30.727958
107.115268,33,30.741825
107.099521,39,30.759085
107.876576,41,30.776322
109.346338,46,30.965607
108.363866,51,30.988174
106.757355,37,31.004199
110.090286,53,31.027449
108.23787,41,31.045567
106.987624,36,31.061404
107.226664,47,31.080714
107.374546,47,31.101738
106.62685,33,31.114244
107.742888,45,31.133998
107.822479,40,31.151872
106.742639,37,31.168472
109.509086,48,31.352124
107.262831,35,31.36467
109.478122,56,31.387582
107.840406,47,31.40545
109.242034,45,31.424957
107.953667,45,31.443974
107.376293,45,31.463882
109.252087,49,31.486016
106.619153,31,31.49902
107.469017,39,31.517899
107.907641,41,31.536316
107.346031,37,31.552809
107.552336,41,31.746876
107.453346,44,31.767884
107.618726,39,31.782594
108.969236,46,31.803327
107.467194,38,31.821683
107.794866,42,31.839429
106.986695,37,31.855509
-47.397341,18,31.862681
107.035852,39,31.880045
109.136797,46,31.899133
-44.785375,30,31.910823
-48.605242,15,31.917766
106.968175,35,31.930347
107.10285,38,31.945617
107.972568,47,32.134794
107.521886,36,32.147734
108.613013,50,32.16726
108.677389,54,32.188896
-46.993657,20,32.197374
108.041588,46,32.217943
108.268291,47,32.23707
108.262672,47,32.25686
107.686419,41,32.27468
107.456599,41,32.29146
108.894217,56,32.31488
108.36564,48,32.504043
106.877969,33,32.519023
109.612642,52,32.541096
108.436597,43,32.559469
106.981995,35,32.575268
106.981089,38,32.592734
108.070064,47,32.613296
107.6797,46,32.635226
107.795269,43,32.654231
106.500685,39,32.670725
108.953331,46,32.689807
108.26992,67,32.717166
108.59687,46,32.907283
107.734348,41,32.924546
108.014833,44,32.942581
107.384417,36,32.957336
107.946445,50,32.978068
106.781321,34,32.991985
107.621937,38,33.007844
107.865835,49,33.029268
107.267132,44,33.047178
108.453722,42,33.064828
107.756288,42,33.082722
107.428574,36,33.099061
108.083646,43,33.28675
107.656703,44,33.30613
-46.192594,32,33.320434
107.165396,37,33.336967
106.780026,38,33.353329
108.315813,48,33.374365
107.798251,42,33.392741
109.394277,46,33.412397
107.226308,37,33.42797
107.246144,38,33.444007
108.0737,40,33.459498
107.085735,39,33.47435
106.854476,34,33.489067
108.111006,47,33.679476
107.417513,40,33.697412
108.042193,38,33.713359
108.552389,44,33.73052
108.365759,45,33.748564
107.186943,34,33.762637
108.29964,45,33.781482
108.04724,44,33.801148
107.8108,48,33.820971
107.405678,46,33.839821
107.57838,38,33.855824
108.873862,49,33.876141
107.391351,48,34.074633
107.456466,39,34.093183
107.375361,40,34.113476
109.324352,49,34.13632
107.195936,37,34.153
109.536141,47,34.17399
107.262231,46,34.194595
109.943007,49,34.216752
108.269571,50,34.238655
106.985933,34,34.254963
107.868127,39,34.272228
107.278574,35,34.287312
109.321279,47,34.47492
108.305827,43,34.493185
107.577838,37,34.510489
106.967688,38,34.526658
108.992702,49,34.546819
107.951187,54,34.568402
107.740758,40,34.586705
109.521081,56,34.610826
107.471299,36,34.628103
106.812602,32,34.642054
108.589516,43,34.660778
110.091866,55,34.686117
107.881006,38,34.872202
109.020513,49,34.892446
107.937202,38,34.909451
107.022018,36,34.92534
107.708313,39,34.942735
107.567095,37,34.958564
107.588699,39,34.974701
107.730107,49,34.995512
107.705821,39,35.011846
107.670852,40,35.028464
107.603551,46,35.047435
107.715007,37,35.063162
108.688688,47,35.256585
106.522672,32,35.269964
107.36275,41,35.287942
107.407914,38,35.329075
107.549701,37,35.351375
107.875879,40,35.382452
107.6481,45,35.418426
107.521852,38,35.437492
106.990237,35,35.47901
106.431219,34,35.496994
107.434311,39,35.51635
107.343671,43,35.573311
107.549387,36,35.590813
