#{"t_start": 1783500516.929131, "env_id": "None"}
r,l,t
107.118933,40,40.35459
107.687577,41,40.375285
109.26001,47,40.397112
108.419946,44,40.595767
107.671008,38,40.61261
107.445428,45,40.63058
106.897076,32,40.643819
107.782772,52,40.664386
106.966713,37,40.679053
107.438712,39,40.695949
106.993789,41,40.712592
108.271428,49,40.732151
107.287619,37,40.748355
107.433763,42,40.767794
107.309296,36,40.784705
107.527554,47,40.958194
107.152318,41,40.974786
106.359746,34,40.988452
107.153616,40,41.004966
-46.778922,16,41.011893
106.334903,34,41.026272
107.133948,44,41.044353
107.464659,44,41.061789
107.031233,38,41.077119
107.850688,43,41.093492
107.620973,39,41.108735
107.294408,42,41.125391
107.131224,34,41.138497
108.21966,45,41.299152
107.677044,43,41.315928
107.417299,37,41.330174
107.055545,42,41.346005
107.227392,35,41.3595
108.351644,50,41.377945
108.107548,53,41.397517
108.87616,52,41.416377
107.304595,40,41.430506
108.232878,44,41.44551
107.88463,40,41.460165
108.551222,52,41.478466
106.969869,37,41.626287
106.593289,35,41.638553
109.556601,54,41.658163
106.693458,33,41.669904
107.134103,36,41.682736
107.73949,38,41.697104
107.94922,49,41.714735
107.50031,44,41.730628
107.294694,38,41.744063
107.395382,48,41.761184
108.968662,44,41.776609
107.402034,41,41.78937
108.608328,48,41.933983
106.917951,46,41.949986
109.483014,47,41.965292
107.562054,49,41.9818
109.440315,55,42.000717
107.828876,45,42.016375
107.434137,42,42.030037
108.219509,43,42.044445
107.826674,42,42.05881
107.847093,40,42.072012
107.334146,39,42.086281
107.497657,39,42.09938
109.26056,54,42.251704
109.87159,49,42.269288
108.46614,42,42.28502
108.046572,38,42.298999
107.00835,37,42.313266
108.69051,46,42.329648
108.171333,41,42.344294
107.532006,36,42.357922
107.331767,45,42.374521
107.616725,51,42.393088
108.33296,43,42.408815
108.945958,43,42.555672
107.587687,41,42.57118
107.571422,45,42.587463
108.461736,42,42.602158
107.504299,40,42.619007
107.484565,36,42.632253
106.663822,35,42.645695
107.237953,38,42.658455
109.271283,49,42.674867
106.347865,33,42.685589
107.142696,33,42.697017
107.889962,44,42.712937
107.343338,39,42.726033
108.082817,38,42.862066
108.016364,43,42.876778
107.444635,43,42.891088
107.606891,47,42.905817
108.210121,44,42.920956
107.70269,40,42.934508
107.96953,42,42.948378
106.745456,37,42.961241
107.896277,45,42.97654
107.915014,52,42.994029
107.40039,36,43.005857
107.442631,40,43.019396
106.911665,36,43.032605
107.47337,39,43.169589
107.342389,36,43.181809
108.02343,42,43.195871
106.988949,34,43.208009
108.044363,43,43.223163
108.016391,40,43.23697
107.138219,37,43.249521
108.390932,45,43.264674
107.873353,46,43.281315
107.90131,43,43.295749
106.895634,34,43.307972
107.690419,38,43.319748
109.420536,56,43.481923
107.316158,47,43.497939
107.968498,50,43.516323
108.777397,53,43.533985
107.734687,39,43.546889
107.046943,36,43.560268
107.811837,48,43.578037
107.650578,41,43.591115
109.626453,47,43.608446
106.783424,32,43.618665
106.879653,35,43.631651
106.941273,46,43.647212
106.592519,36,43.784536
107.213083,35,43.796502
107.601229,41,43.813031
108.820626,45,43.829475
108.425716,46,43.84595
107.403288,48,43.861667
108.73646,43,43.875139
106.895829,35,43.886097
106.836674,35,43.898922
107.442583,47,43.91469
-49.334432,9,43.917602
108.682886,44,43.931989
108.046894,39,43.944802
107.633157,44,44.081613
108.194667,46,44.098183
107.7068,43,44.114362
107.293081,35,44.126412
108.351311,49,44.142108
107.392278,36,44.153425
107.649411,39,44.167419
106.676929,36,44.179329
107.722037,42,44.193158
107.143674,58,44.212435
108.223713,50,44.228802
107.367554,38,44.241586
107.518895,39,44.38119
107.71997,43,44.396626
107.354888,33,44.406795
107.323479,43,44.420474
108.881364,49,44.43987
107.981098,44,44.454345
107.32688,39,44.467394
107.476432,34,44.479114
108.76294,46,44.495449
106.819676,34,44.506415
109.189243,45,44.521247
107.309068,38,44.534199
107.232137,36,44.546173
108.799547,41,44.683389
108.510657,44,44.698547
107.100888,34,44.711483
107.161401,34,44.723535
108.066311,41,44.73639
107.752711,36,44.748258
108.111389,39,44.760892
109.167383,46,44.776945
107.912143,47,44.792426
106.778534,32,44.802593
109.963765,47,44.819252
107.725742,38,44.833794
107.908237,36,44.845938
106.9205,49,44.985442
107.150018,35,44.997419
108.237092,42,45.011803
107.696882,39,45.025544
108.083261,36,45.036751
106.831009,37,45.048786
107.428107,36,45.060725
108.307311,39,45.07365
107.208262,34,45.085351
107.765399,40,45.099031
107.739978,48,45.11468
109.127174,46,45.129497
106.671206,34,45.142006
107.587652,36,45.27459
108.282874,45,45.28897
107.944606,38,45.301803
108.66855,42,45.316693
107.44498,38,45.330225
107.565324,35,45.342419
107.216343,37,45.354282
107.291034,34,45.366435
107.938906,38,45.380489
108.086281,40,45.394439
107.867159,38,45.406716
108.016805,47,45.421596
108.589791,43,45.436517
