#{"t_start": 1783500437.095851, "env_id": "None"}
r,l,t
107.61786,109,12.216838
106.583561,94,12.256825
-46.874214,44,12.27937
106.774634,98,12.322726
107.52034,91,12.368788
106.494593,74,12.616231
107.15007,111,12.667037
106.956697,73,12.702419
107.979513,82,12.738325
106.99287,116,12.78785
-43.458296,108,13.07893
106.295753,113,13.136266
106.381267,58,13.166986
107.144667,64,13.202362
-43.900219,128,13.28154
107.685323,78,13.320416
-46.717367,77,13.60666
107.637633,77,13.645838
0.609814,300,13.779912
107.837573,90,14.048461
-43.731465,126,14.098737
106.545257,70,14.131351
107.434976,79,14.165255
108.549522,114,14.212602
108.708837,87,14.246643
107.950539,120,14.525072
107.636163,80,14.560325
-46.649516,36,14.574105
106.390055,104,14.617121
106.516942,51,14.637143
107.266113,66,14.664678
107.395537,82,14.69784
108.230215,80,14.943589
108.369458,85,14.986391
106.918208,93,15.033862
106.845799,61,15.063174
107.388855,60,15.090329
106.63243,69,15.121628
106.008878,75,15.438866
107.882832,87,15.483054
108.493504,93,15.536428
106.344076,144,15.614778
107.182663,53,15.644218
107.869431,68,15.675278
108.308242,75,16.001439
-41.676023,110,16.069565
4.532015,300,16.234043
107.441723,142,16.63384
107.140999,68,16.667714
107.204434,120,16.725614
107.753272,73,16.767244
107.556995,62,16.801533
107.100225,56,16.835163
108.560856,88,17.182847
107.455024,69,17.219765
106.778234,86,17.264817
107.1943,70,17.297824
108.34818,64,17.32998
106.882739,104,17.388689
109.123049,73,17.423019
106.256532,58,17.740012
107.062787,62,17.779257
107.025567,58,17.814512
109.582343,84,17.865537
106.429336,56,17.896699
106.522944,108,17.955153
-45.865975,39,17.972179
107.843424,70,18.008721
106.61871,45,18.310224
107.1298,86,18.349824
107.921491,53,18.373314
108.073858,72,18.407436
107.123212,50,18.43241
106.397576,61,18.470063
107.471359,59,18.499907
106.720978,67,18.53645
107.988597,62,18.931968
107.364601,66,19.001648
106.519295,52,19.060622
108.492082,73,19.14677
107.213163,52,19.191889
107.356668,60,19.254697
107.550855,55,19.330903
107.203933,82,19.444925
107.415252,61,20.386381
108.784397,78,20.466801
106.831409,45,20.505588
107.037248,80,20.598232
106.238021,63,20.677095
108.451223,83,20.734938
106.563435,56,20.7898
106.64952,55,20.83775
-41.402758,85,21.60134
106.561512,82,21.691009
107.657216,54,21.736053
109.187475,79,21.805926
106.994727,45,21.840287
108.233697,62,21.886432
106.942749,58,21.933541
107.777205,52,21.98222
109.182179,66,22.628215
107.651876,50,22.684862
-42.996152,71,22.775425
107.520905,72,22.844314
107.610875,56,22.906368
106.90622,88,22.990776
107.297655,105,23.092174
107.288886,56,23.723887
107.595814,65,23.798523
107.177965,50,23.847154
106.475603,51,23.895384
-44.988883,37,23.927278
106.762772,44,23.97159
108.371679,66,24.034895
107.834142,55,24.09863
-43.020064,91,24.185825
108.197014,63,24.883316
108.189192,56,24.948828
-42.764738,57,24.999344
107.276485,57,25.054385
106.45256,43,25.083634
107.097615,122,25.191012
-42.658592,57,25.253213
107.590419,51,25.298591
106.987835,50,26.004813
107.233263,52,26.066327
106.772512,51,26.114233
107.12337,45,26.145919
107.72726,53,26.186676
107.203903,51,26.235348
106.936083,51,26.265881
107.174819,51,26.295996
107.29903,50,26.334983
106.991248,47,26.36691
108.105318,85,26.724239
109.167149,76,26.771838
108.958845,75,26.808909
108.333462,61,26.837425
108.394213,68,26.872169
106.66059,49,26.89595
108.358536,65,26.929075
-43.378551,71,26.968045
107.45879,55,27.259291
108.532265,72,27.297249
108.367502,58,27.324586
107.276937,55,27.358067
107.750377,93,27.409897
-44.019857,101,27.462494
109.809403,74,27.497289
108.044965,70,27.774347
106.83647,69,27.808361
106.910622,44,27.828997
107.386679,54,27.854636
107.150821,60,27.885957
106.873557,123,27.946229
106.942464,51,27.969614
107.584315,95,28.319827
107.613501,51,28.349293
107.128858,45,28.378437
108.399754,57,28.410431
107.833759,51,28.438183
108.0028,65,28.473565
107.011295,47,28.499731
106.977028,46,28.521316
107.985446,56,28.546515
108.011395,47,28.569723
107.240661,64,28.938601
107.00632,45,28.9641
107.334315,51,29.000183
106.631764,39,29.020704
107.825861,60,29.05015
108.91497,89,29.101369
106.650618,40,29.130783
107.047116,84,29.172765
107.116103,72,29.50506
108.501869,59,29.535759
107.668512,59,29.566288
107.97696,56,29.596692
107.44639,48,29.621691
107.192359,53,29.649808
107.896655,69,29.688961
109.617703,67,29.729937
107.951686,49,29.75228
107.585337,53,30.032264
107.509373,59,30.066194
106.929438,42,30.088706
109.498782,69,30.1296
108.25131,60,30.163155
110.341299,81,30.216318
107.082681,46,30.240043
106.970998,43,30.262068
107.642885,57,30.286656
107.044478,63,30.583037
107.278867,46,30.60402
109.193466,59,30.632039
107.002648,45,30.654024
107.742675,51,30.679367
107.187056,63,30.706734
108.318398,59,30.737003
107.452402,57,30.764445
107.97396,52,30.797629
108.092657,51,31.069794
107.915847,53,31.094392
107.955662,48,31.117984
106.671729,47,31.139258
107.228628,45,31.163065
107.343424,61,31.195531
106.647972,51,31.222669
107.895263,71,31.264845
107.776851,50,31.30023
108.340258,48,31.326042
108.25983,62,31.718337
107.520617,43,31.738737
107.064536,64,31.768935
107.784006,48,31.791127
107.085359,54,31.818945
109.311113,56,31.850257
107.905153,47,31.871024
106.636177,46,31.89716
107.065729,45,31.922673
107.895964,57,31.951203
107.198029,42,32.24995
107.888685,48,32.274765
107.433445,45,32.298716
108.308426,51,32.331365
107.350864,55,32.355587
107.452453,42,32.383585
109.062908,54,32.420566
107.834552,63,32.451802
107.603608,51,32.478474
106.97656,38,32.500727
-45.091971,100,32.896068
-43.075276,48,32.923178
106.707755,49,32.952003
107.838052,45,32.976293
107.870029,68,33.020292
107.248472,46,33.043183
107.383926,43,33.066028
-43.956353,56,33.096215
106.91837,43,33.120454
107.852689,53,33.153614
107.383107,49,33.576145
107.324254,43,33.598823
107.950122,45,33.623194
107.324722,56,33.654797
-47.010581,21,33.667839
106.975498,50,33.694648
107.047535,49,33.720388
-48.931819,7,33.723423
107.548703,56,33.749267
107.581181,62,33.781409
106.81782,51,33.808957
107.282459,44,34.121707
107.778185,46,34.145074
108.228019,68,34.179488
107.984114,47,34.202787
106.307329,44,34.223667
108.01319,52,34.255813
106.578817,42,34.279093
106.902381,38,34.298457
108.537722,63,34.329082
108.493285,63,34.361754
108.434418,77,34.683653
109.127541,62,34.712351
108.089216,57,34.737285
106.961447,41,34.755651
108.416071,50,34.78182
107.015303,49,34.811366
106.650772,45,34.837202
108.167448,51,34.867669
107.288213,61,34.899494
108.080997,64,35.231136
108.319116,51,35.267335
107.19598,39,35.289598
108.672746,56,35.319923
108.316978,60,35.351367
106.703322,47,35.378521
108.082454,76,35.420634
108.880665,47,35.445335
107.895759,51,35.478447
107.726733,44,35.500398
107.671987,55,35.833786
107.558144,59,35.86745
107.503493,47,35.896466
108.645876,63,35.929555
106.769317,40,35.951296
109.414543,51,35.980842
107.558633,45,36.002113
107.445717,47,36.026203
107.311669,59,36.057267
107.00001,41,36.082235
108.653222,61,36.454954
107.675764,41,36.482396
107.785462,42,36.506221
108.928387,57,36.547076
107.230374,42,36.585473
107.410179,41,36.61086
106.760655,35,36.630615
109.258294,69,36.668015
106.686481,39,36.686619
107.950835,47,36.711762
106.56854,40,36.732209
107.430722,57,37.103359
107.891837,43,37.138474
106.533345,40,37.168598
107.387501,43,37.188975
106.66,35,37.205374
107.714294,56,37.238361
107.050182,53,37.265525
107.328854,53,37.28858
108.928498,50,37.318087
107.577393,45,37.33985
109.509156,54,37.367806
-46.919106,40,37.700274
108.082989,45,37.722399
108.486102,48,37.748318
107.919803,47,37.773404
107.003267,38,37.794185
106.938803,46,37.819495
108.569667,55,37.847503
-45.28492,46,37.871375
109.734081,64,37.914355
107.929445,53,37.948552
107.299146,56,38.269859
107.806386,49,38.293713
107.324306,38,38.314681
107.632132,45,38.335844
108.13352,48,38.372672
-42.024571,64,38.439839
107.534936,46,38.493602
107.267834,44,38.533123
107.800742,46,38.571293
107.778179,45,38.611357
106.858069,36,38.643539
107.368319,44,39.163169
108.177008,52,39.191013
108.369065,50,39.223593
107.195326,39,39.25343
107.43123,39,39.287335
107.382031,41,39.318426
108.064249,40,39.351153
107.950193,45,39.393837
108.473112,47,39.453184
108.271877,47,39.522189
109.000579,48,39.579565
106.971576,37,39.612013
108.756148,44,40.062118
109.590016,54,40.093459
106.369043,35,40.114859
108.882702,49,40.140231
106.843154,37,40.163023
107.229294,40,40.188885
107.383234,42,40.212025
107.425452,41,40.237504
107.623762,40,40.256903
108.452195,47,40.282884
107.205037,40,40.30139
107.754813,45,40.323741
107.543234,36,40.635607
106.823859,33,40.652108
107.962766,42,40.673896
-40.836409,69,40.711845
106.985568,35,40.73311
107.065706,43,40.756242
107.449101,39,40.774301
107.208186,54,40.804892
109.455049,52,40.834311
106.632905,43,40.864373
107.464353,41,40.884109
107.237875,37,40.905609
107.21962,41,41.195574
108.703495,42,41.21665
107.206322,43,41.237659
106.595796,31,41.253623
107.717171,39,41.27249
107.302874,41,41.294198
107.10893,38,41.313675
108.677527,47,41.34005
109.600026,52,41.365767
106.901331,34,41.390993
106.758079,34,41.416951
108.886297,45,41.445907
107.534329,42,41.740428
108.446471,43,41.765385
106.631743,31,41.781689
107.074195,36,41.799029
106.395358,47,41.824386
107.781334,46,41.851276
106.822803,37,41.869105
108.526722,58,41.901854
108.140755,44,41.925279
107.730482,52,41.949822
107.512637,55,41.975308
108.666253,47,42.001987
108.684439,44,42.29556
107.241515,37,42.314057
107.804537,45,42.339808
108.02254,41,42.362038
106.968114,37,42.379904
108.388453,50,42.40435
108.329428,51,42.431092
107.75259,50,42.453002
107.623802,40,42.471625
107.078805,37,42.492311
107.119233,33,42.506826
107.484089,37,42.525862
107.303512,55,42.801435
109.884298,50,42.823925
107.276397,45,42.848021
107.786502,49,42.871889
107.982708,57,42.899726
107.855089,39,42.919984
107.854772,38,42.940106
107.873792,42,42.965439
108.323495,55,42.989542
108.822809,57,43.020238
107.422005,46,43.307292
106.808944,31,43.32516
107.347462,35,43.343549
107.619864,43,43.364214
107.961286,38,43.382111
107.00297,34,43.398489
107.978438,51,43.422428
107.506278,44,43.444364
107.994679,43,43.465471
107.849656,41,43.487068
108.196993,41,43.513901
107.562747,41,43.535744
108.067169,45,43.562071
