#{"t_start": 1783500481.002024, "env_id": "None"}
r,l,t
-43.093095,74,19.371182
-48.024748,16,19.377364
108.600745,52,19.405402
107.943411,57,19.428232
107.20981,52,19.450675
107.109956,62,19.476214
108.060258,56,19.502796
-45.421475,40,19.522222
108.147629,58,19.546503
109.287714,59,19.57357
107.381043,48,19.812302
108.171257,64,19.843644
107.780756,51,19.865646
107.722872,48,19.888636
106.697867,52,19.913532
107.611095,56,19.944521
-45.676371,31,19.959389
107.628813,50,19.981348
-48.013633,17,19.989519
107.154748,49,20.012583
107.806794,76,20.044978
-46.975229,28,20.288589
107.40478,68,20.324575
107.511471,49,20.349863
108.555462,70,20.381763
108.424291,55,20.406846
-42.900875,48,20.430051
107.057391,59,20.46034
107.446353,58,20.488676
107.908377,49,20.512401
107.902217,59,20.761736
107.521793,51,20.789699
106.421907,40,20.81028
107.135233,52,20.832338
107.663981,53,20.85738
106.905621,42,20.876498
107.032048,51,20.89967
108.122125,95,20.945487
-45.256723,38,20.96493
109.142653,63,20.994391
107.593555,56,21.249314
107.090304,38,21.270416
107.207504,47,21.297151
-45.671123,31,21.313217
107.644522,48,21.337378
107.578656,53,21.364606
106.846079,42,21.384077
107.005503,46,21.405488
107.16761,41,21.42588
107.34129,49,21.448438
107.476557,45,21.469098
110.179291,63,21.726574
108.442676,62,21.756812
108.179495,46,21.775475
107.268006,58,21.803229
108.719611,61,21.830516
109.254218,58,21.861316
108.46783,56,21.888795
107.12459,41,21.908588
106.746705,39,21.929323
107.553602,44,21.948826
106.459226,40,22.220713
107.998274,46,22.240723
107.303496,56,22.269172
108.562448,52,22.292444
106.698365,39,22.309089
107.528786,56,22.334018
-45.655407,26,22.346009
107.821313,48,22.370145
106.579683,40,22.389737
107.249879,43,22.413893
107.177753,40,22.431104
108.210041,49,22.698323
108.737355,48,22.722428
106.772118,38,22.748167
107.45749,47,22.777198
108.056852,58,22.8022
108.139938,54,22.826179
107.197278,45,22.846706
107.168866,47,22.867075
107.838027,46,22.889417
106.85307,64,22.918998
107.47761,46,22.940668
107.717689,51,23.193899
107.565893,40,23.211516
106.491561,44,23.231512
107.860225,44,23.253861
108.46612,51,23.280248
106.775692,44,23.301511
107.781606,41,23.321053
108.464357,54,23.348511
-45.109804,31,23.361999
106.82112,50,23.383096
107.806869,47,23.407357
107.804222,43,23.65897
107.413495,47,23.681727
108.263902,43,23.700662
107.449588,49,23.723207
108.628552,64,23.749857
106.779873,36,23.765775
108.375488,49,23.788633
107.15312,39,23.807654
107.586569,38,23.82647
107.311886,41,23.843457
107.200714,43,23.862631
106.947449,44,24.108497
107.00854,39,24.128107
-43.069709,47,24.148448
108.125023,56,24.177908
107.253431,47,24.202064
108.413579,47,24.223342
107.452317,43,24.245375
108.407408,45,24.264432
107.813087,45,24.287013
107.225103,36,24.304627
107.713077,43,24.325153
107.692241,44,24.347342
109.88851,55,24.596021
107.837993,46,24.615102
-42.664896,54,24.642093
107.735018,47,24.663614
107.306525,37,24.683829
-46.998272,23,24.696032
109.047517,52,24.721212
107.619738,42,24.741334
107.347062,48,24.769261
109.342327,53,24.792299
107.553906,43,24.81339
107.233044,39,25.063017
106.968063,41,25.080972
108.122161,45,25.104009
107.761246,46,25.125604
106.953216,39,25.145671
108.939442,50,25.168427
107.202686,44,25.188209
108.431642,53,25.211425
107.809521,44,25.229828
108.561096,46,25.250255
-43.701084,49,25.272423
107.901974,47,25.482414
107.656938,42,25.507974
107.29094,39,25.525188
106.820458,45,25.545064
109.50114,60,25.573329
108.121347,47,25.592556
108.005479,42,25.610285
108.121888,48,25.631566
107.157437,40,25.64867
108.289163,52,25.672915
107.915206,43,25.690858
106.711861,38,25.706927
108.014519,52,25.907562
107.428418,62,25.933454
107.131334,38,25.950107
107.240722,43,25.971403
106.798966,34,25.986624
-44.341219,35,26.003127
106.918039,39,26.021783
108.145416,47,26.043078
108.40006,50,26.066198
108.900377,48,26.089567
106.64017,35,26.105678
108.149526,47,26.308116
107.391335,41,26.325656
-42.694008,57,26.350455
109.356946,62,26.378877
107.752401,46,26.398661
108.244256,54,26.423283
107.913638,44,26.441937
107.414085,38,26.458109
108.267356,56,26.480809
107.301994,39,26.497895
107.011903,44,26.51612
-42.812854,48,26.706384
107.229264,35,26.721406
106.921127,38,26.738349
108.191785,45,26.758082
107.17933,38,26.773917
108.320009,68,26.801533
107.528158,44,26.82146
107.290671,41,26.838764
108.568355,46,26.858079
106.856979,37,26.872826
107.546934,39,26.888311
109.214277,55,26.911062
107.355892,38,27.086956
106.759278,34,27.100276
108.135968,45,27.120435
107.109595,37,27.136555
108.822374,55,27.160677
-43.070145,50,27.181603
109.0963,50,27.202808
107.756793,42,27.218557
107.82653,53,27.239641
108.600682,45,27.256391
107.863655,41,27.273019
107.171895,43,27.48368
107.000132,35,27.49939
107.634827,42,27.522726
107.092006,41,27.541295
107.686585,44,27.560571
107.032812,36,27.576815
109.540543,57,27.603134
108.401951,60,27.630362
107.15078,40,27.647426
107.697599,47,27.669673
107.237151,40,27.686229
107.927679,43,27.703819
108.481669,43,27.899271
108.573139,49,27.921893
108.973235,53,27.943433
107.732182,50,27.963279
106.833805,40,27.980167
107.965308,46,27.998415
108.57317,49,28.019758
106.831717,36,28.033737
106.992187,36,28.049084
107.592659,39,28.064828
-43.219375,36,28.078941
107.832806,42,28.260518
108.254375,54,28.281534
-49.377692,7,28.284275
108.716615,48,28.30658
-44.739503,35,28.322281
107.368977,40,28.338243
108.088016,40,28.354105
108.922303,47,28.3754
107.996222,44,28.394259
107.551878,45,28.413101
106.908776,37,28.428922
107.580999,46,28.448007
107.868163,48,28.469678
107.302713,41,28.665898
108.876775,52,28.689648
108.049155,43,28.70974
-45.562263,28,28.722382
108.236891,40,28.738325
-44.575168,29,28.749073
108.631653,47,28.768924
107.707804,44,28.785339
107.079943,42,28.800568
107.580512,37,28.818462
107.075531,38,28.833256
107.097762,41,28.849429
107.284485,43,28.868184
107.32898,40,29.046141
107.535393,38,29.061931
107.621492,44,29.081248
106.695385,37,29.095167
107.511974,42,29.112314
107.267628,41,29.129818
107.372203,39,29.146386
105.917247,111,29.193291
108.654696,53,29.220516
108.936436,47,29.239908
107.37117,42,29.422468
107.798759,41,29.439802
107.666051,41,29.456981
107.378098,40,29.475449
107.459481,44,29.495735
107.647029,40,29.512534
107.191926,37,29.528416
107.143951,37,29.542629
107.597919,43,29.561381
106.854096,38,29.575457
107.672472,69,29.60627
107.320932,43,29.624135
106.772582,37,29.806513
107.239638,36,29.820544
107.577369,41,29.837016
108.959668,50,29.855802
106.626357,36,29.868349
107.393956,40,29.88476
109.029989,61,29.908793
106.838078,37,29.92633
106.994451,36,29.941816
107.57109,40,29.959858
107.340012,41,29.978429
107.352741,39,29.99512
108.298872,51,30.185189
107.036403,44,30.2041
108.00395,45,30.224954
107.919683,43,30.245514
106.857757,38,30.2617
107.585962,40,30.279143
107.64249,65,30.306506
108.033891,41,30.323558
108.104192,45,30.342994
106.949785,34,30.357143
106.669306,32,30.370037
107.580688,35,30.383771
107.753052,47,30.576973
108.349069,47,30.595243
109.539963,55,30.619515
107.993365,40,30.633747
107.415834,37,30.64867
106.845806,36,30.663859
107.526986,42,30.680133
107.648384,37,30.696338
106.904454,33,30.710661
107.474913,52,30.732393
108.3745,46,30.752724
107.215585,38,30.76901
-45.551837,29,30.78161
107.667739,39,30.968061
107.215658,50,30.989671
108.574364,43,31.008181
107.937081,41,31.02528
106.322794,81,31.061823
107.562701,37,31.077399
107.625981,44,31.096315
107.319756,37,31.11166
107.574561,39,31.127517
107.071503,34,31.14209
106.801346,34,31.158094
108.77021,45,31.176202
108.263369,49,31.36057
107.375646,35,31.374544
107.183333,37,31.389409
107.580987,48,31.40762
106.996115,33,31.422759
107.862658,44,31.440853
108.269306,56,31.465344
107.300776,37,31.48122
-45.023459,29,31.494734
107.055316,37,31.511528
108.515616,48,31.532645
106.496619,36,31.548716
109.43494,44,31.745248
108.953803,49,31.767081
108.583516,46,31.786757
106.732562,35,31.801747
108.174056,43,31.822569
108.275651,46,31.842307
-47.636879,19,31.85002
107.991952,43,31.869182
107.683442,39,31.887041
109.044369,45,31.904707
107.168313,39,31.920612
107.429924,39,31.935309
-46.303519,22,31.943697
107.631203,39,32.128776
107.366631,47,32.146996
107.431484,38,32.160905
107.469332,45,32.178395
107.16939,41,32.19621
108.327972,48,32.216648
109.057369,53,32.239349
107.021634,40,32.256215
107.181157,40,32.27364
-45.494974,27,32.284969
107.429576,35,32.29856
107.680541,38,32.314906
108.270296,41,32.333303
106.89982,33,32.51485
106.982266,35,32.530301
106.915283,37,32.546334
108.091496,40,32.563608
107.641765,40,32.581798
108.531307,49,32.605155
107.789469,43,32.62408
107.007322,48,32.645385
107.732237,39,32.66245
107.490366,41,32.6795
107.286117,50,32.70008
106.868423,36,32.714783
107.898152,46,32.905227
-42.734296,48,32.925487
108.624837,46,32.944383
108.004871,44,32.962379
107.292554,36,32.977404
109.168166,46,32.995854
108.550972,44,33.01474
107.786232,45,33.034847
107.135307,37,33.049421
109.227408,48,33.070787
107.31045,39,33.087787
107.899424,46,33.107634
109.157416,62,33.303292
110.196779,56,33.327373
107.518825,38,33.344487
108.715115,58,33.370067
107.497963,43,33.389194
108.159813,47,33.409275
108.597493,47,33.428878
107.476356,35,33.443744
107.362354,51,33.463368
107.431907,42,33.479989
107.870639,39,33.496696
107.61049,46,33.688043
108.320649,45,33.707278
108.161714,45,33.725523
107.41253,39,33.740742
106.862297,35,33.755505
108.621087,43,33.771933
107.838594,37,33.788638
106.781283,33,33.803163
107.268474,34,33.816184
107.947714,49,33.837184
107.493684,38,33.852782
108.621675,44,33.871618
107.048692,42,34.065961
107.314932,35,34.081646
107.302685,48,34.107658
107.560623,37,34.124177
107.409243,39,34.142047
107.484047,37,34.159494
107.379863,35,34.174417
107.452751,48,34.196102
107.441895,39,34.213549
108.965387,48,34.234374
107.21264,37,34.250306
107.404255,36,34.268812
107.552856,43,34.287042
107.003753,44,34.473435
109.357125,54,34.496403
107.376337,36,34.513135
106.60982,39,34.529691
108.112934,38,34.54576
106.614501,31,34.55803
106.579301,37,34.572926
106.778828,36,34.589367
107.169333,37,34.605754
108.132006,44,34.626001
107.924678,44,34.64505
106.800076,33,34.659622
107.638484,59,34.686481
107.63827,39,34.873123
107.468683,37,34.888639
109.121538,44,34.907993
106.58995,30,34.921462
106.68637,33,34.936344
107.113663,44,34.955301
108.31641,44,34.973236
108.848147,50,34.994517
106.913119,37,35.010185
108.258997,42,35.027431
109.74158,58,35.052096
107.647959,38,35.067841
107.7285,36,35.256255
107.57013,35,35.270839
107.087847,35,35.286599
107.483353,36,35.321353
-48.154678,10,35.332886
107.0475,39,35.354104
107.99414,38,35.38944
107.819491,42,35.418245
106.87732,32,35.435092
108.61818,42,35.479873
107.870518,41,35.502719
107.290008,44,35.528784
107.487952,35,35.576094
108.3621,63,35.605974
