#{"t_start": 1783500516.929588, "env_id": "None"}
r,l,t
108.167857,50,33.581957
107.367089,46,33.643849
107.434209,44,33.691931
109.381487,60,33.764011
108.27839,66,34.281707
107.416383,46,34.32099
107.947906,48,34.353839
107.596665,45,34.386176
-46.908457,24,34.400064
108.752254,56,34.437422
108.054556,50,34.474277
106.524465,39,34.49386
108.326676,54,34.517934
107.061371,40,34.538803
106.938742,40,34.566845
108.971721,54,35.011881
108.105185,45,35.051533
108.087195,51,35.102192
108.724603,61,35.202117
107.833432,50,35.254224
106.8046,33,35.292285
106.841519,39,35.3215
107.388484,51,35.347475
108.319127,50,35.387808
108.125157,50,35.43986
109.575005,53,35.484934
106.41427,40,35.788723
109.55568,59,35.825555
106.747769,37,35.844682
106.741978,37,35.862962
107.554673,53,35.885359
107.848401,46,35.907751
107.912675,50,35.929025
106.929271,40,35.944899
106.757727,37,35.960259
-46.556201,24,35.969705
107.92175,44,35.99648
108.181489,65,36.25434
108.26283,44,36.288455
107.235986,43,36.320942
107.173047,43,36.349447
107.469802,41,36.407246
107.361915,44,36.455225
107.311623,45,36.495416
107.791271,44,36.518882
108.027326,47,36.545288
107.292332,40,36.564851
107.879776,44,36.592365
107.048058,35,36.609281
108.591158,46,38.175353
106.9349,42,38.232298
107.189053,44,38.296266
107.63757,40,38.378774
107.328108,37,38.438405
107.684993,42,38.508564
107.399278,44,38.572234
106.90544,39,38.635503
106.778275,42,38.684175
108.153302,43,38.780138
107.594475,42,38.835019
106.626112,31,38.868228
106.632425,41,38.960576
107.149814,43,39.540665
106.71546,41,39.563249
107.643946,43,39.591885
107.900998,49,39.61617
108.095195,45,39.637812
108.141069,47,39.660771
107.070476,40,39.681805
107.214118,41,39.702179
107.061016,40,39.726307
106.713483,37,39.74425
107.641253,47,39.770002
107.391589,43,39.797515
107.107069,42,40.149215
107.934295,48,40.174435
107.015192,37,40.197718
107.770994,39,40.220457
107.004349,37,40.242014
107.060453,43,40.264401
106.691739,45,40.284961
107.900496,44,40.305642
107.886723,47,40.32829
107.082715,42,40.347292
107.228593,39,40.365614
107.790816,41,40.385283
108.223177,51,40.586723
107.175214,46,40.608349
109.295044,55,40.630651
107.626272,49,40.650464
107.43966,39,40.66599
107.145515,36,40.680279
107.826126,42,40.698252
108.119146,44,40.716217
107.8405,43,40.733265
107.874693,42,40.751954
107.847241,45,40.772997
107.297216,42,40.793441
107.024195,41,40.962675
107.734447,41,40.9793
108.34067,45,40.997878
107.645582,44,41.016043
107.439733,42,41.033356
107.831651,43,41.050996
107.542601,40,41.066666
107.641401,46,41.084673
107.566183,47,41.102572
107.645933,39,41.117902
107.230289,43,41.135291
-46.486627,23,41.14564
108.175113,52,41.308506
107.943543,44,41.325075
108.467639,55,41.345661
107.753895,44,41.36241
108.283253,47,41.379747
107.514982,41,41.394935
107.705219,38,41.409036
107.051462,38,41.42197
107.789523,39,41.43559
107.287366,41,41.450218
107.386612,38,41.46384
108.002928,46,41.48045
106.664553,32,41.626315
108.270909,43,41.641893
107.219662,38,41.654699
107.547463,47,41.67197
107.788308,47,41.688781
107.849319,39,41.703273
107.616747,40,41.717866
108.335841,49,41.735284
109.644179,51,41.753481
107.427363,39,41.767215
107.31536,35,41.779219
107.291468,39,41.792368
107.911983,42,41.934303
107.620106,43,41.949193
107.572492,44,41.963545
108.818204,46,41.978995
109.193199,57,41.998533
106.520472,34,42.010946
107.897257,41,42.024023
106.935433,48,42.039504
106.976561,39,42.05249
108.285459,46,42.068723
107.748129,44,42.084497
107.54087,38,42.097401
108.360445,52,42.24883
107.786406,39,42.263125
107.072531,41,42.278138
107.082811,36,42.29197
107.800099,46,42.308894
107.846813,42,42.324188
108.465508,43,42.338678
107.446842,39,42.352885
106.960264,36,42.366867
107.282654,39,42.381107
107.129992,38,42.395215
107.6738,40,42.409761
106.872341,36,42.554061
107.434222,40,42.569269
107.604274,45,42.585666
107.546668,48,42.605017
107.809367,38,42.618657
108.954382,51,42.637215
107.85715,40,42.652029
106.962981,34,42.663139
108.105953,41,42.67738
107.535925,39,42.68973
107.614448,40,42.703399
107.24941,38,42.717477
107.327532,36,42.729151
109.611413,49,42.869162
108.179334,41,42.883055
107.891934,44,42.897538
108.775085,44,42.912239
107.951378,47,42.928519
107.770666,42,42.942191
108.017017,42,42.955872
108.148688,43,42.970371
107.884719,46,42.986098
107.644129,37,42.998917
107.899969,52,43.016106
109.542229,54,43.160028
107.326384,37,43.171765
109.163868,46,43.18725
-44.488982,31,43.197615
106.445662,33,43.20994
107.612867,38,43.223156
106.807182,36,43.235554
108.192316,44,43.250396
107.534831,42,43.26465
108.559848,50,43.282462
107.933605,42,43.296697
108.140108,41,43.311077
107.352556,40,43.324343
107.375327,37,43.479591
108.812646,44,43.49455
-45.308532,26,43.503426
106.376624,36,43.517038
107.013942,39,43.530189
108.563794,46,43.545158
107.781812,41,43.560308
107.490789,36,43.5728
107.370369,42,43.587073
108.103276,41,43.601793
107.712252,38,43.615024
107.958582,43,43.630404
107.231011,40,43.644306
108.938237,50,43.786134
108.573702,41,43.800602
108.19207,41,43.816724
107.193714,35,43.829803
107.221309,36,43.842881
106.484704,35,43.853897
107.92004,41,43.867275
107.28316,36,43.878709
107.218411,45,43.894304
107.547824,40,43.908399
107.242941,38,43.920269
108.484657,42,43.934211
107.422854,35,43.945825
108.050979,42,44.081942
107.474424,45,44.098182
107.555383,47,44.11556
107.644872,42,44.129733
-42.496828,48,44.145173
108.034935,38,44.157965
107.362604,34,44.169644
106.730861,43,44.183667
107.89483,40,44.197123
107.664898,43,44.211303
107.229155,36,44.222638
106.885022,39,44.23597
108.494078,43,44.376521
107.294527,37,44.390567
109.712007,49,44.406018
108.241243,40,44.418774
108.374466,41,44.435049
106.999012,37,44.448005
107.322789,34,44.459461
107.38341,47,44.47487
107.998959,37,44.487585
107.123167,34,44.499399
108.207923,46,44.515055
107.64669,39,44.527917
109.313663,45,44.543026
108.087722,40,44.679832
106.888236,35,44.691877
107.129142,37,44.704556
107.476015,37,44.717505
107.3415,36,44.730325
106.568498,32,44.740858
107.974483,42,44.753999
107.403429,46,44.769195
108.617048,43,44.784081
108.615456,48,44.800005
108.052927,40,44.81391
107.118856,33,44.827054
108.053451,38,44.839487
107.363987,38,44.975249
107.169015,39,44.988728
108.306197,42,45.002529
107.322234,36,45.01553
108.03212,38,45.028646
106.856963,33,45.038755
107.683381,37,45.050747
109.21329,49,45.066985
108.553239,42,45.081449
107.117827,35,45.093868
107.38256,45,45.108537
108.0297,42,45.12157
107.601366,39,45.1349
110.026257,55,45.274983
108.210108,43,45.2886
107.180607,38,45.301433
107.518003,34,45.313327
107.601548,36,45.326327
108.988381,43,45.341065
108.037633,40,45.354258
107.855262,50,45.371968
108.124863,36,45.384832
106.790346,37,45.397903
107.671556,35,45.409753
107.789633,38,45.421231
107.226057,33,45.432576
