#{"t_start": 1783500437.096149, "env_id": "None"}
r,l,t
107.813613,47,37.245493
107.085516,41,37.264776
106.740275,37,37.281457
106.925538,42,37.304681
107.240261,46,37.329145
108.094064,54,37.355091
107.706951,43,37.686255
107.424623,47,37.714423
107.704987,50,37.737093
108.092795,52,37.768339
109.712486,53,37.795287
107.79666,66,37.832125
108.545322,58,37.861451
107.470768,56,37.890725
108.017854,48,37.923677
108.78902,53,37.956903
107.819035,41,38.271715
107.332145,53,38.299748
107.525796,50,38.322998
106.60305,37,38.342498
-46.139878,35,38.372539
107.877477,45,38.421208
107.237304,36,38.463294
107.67641,41,38.503928
109.058437,49,38.55235
108.283192,57,38.597787
107.570135,42,38.632043
107.458323,45,38.6759
106.873275,35,39.179488
107.85218,45,39.204272
106.876941,41,39.230113
107.515926,38,39.264157
107.02597,37,39.28981
108.287083,46,39.325546
107.273246,38,39.357117
107.386862,39,39.396625
107.351866,37,39.438203
107.512407,51,39.51802
107.1863,45,39.572762
106.469947,33,39.600854
107.134338,43,40.054089
106.91665,46,40.083181
106.555836,33,40.103193
107.175194,40,40.123472
107.533408,48,40.151715
107.041467,35,40.169954
107.730601,41,40.1972
107.531882,40,40.219229
107.178381,50,40.249081
107.080499,37,40.269868
107.97527,51,40.294655
107.660721,40,40.314557
107.501655,40,40.333334
107.070329,41,40.648257
107.205785,38,40.666345
108.262144,59,40.700489
108.118122,46,40.728125
108.830727,49,40.753652
107.325345,37,40.770813
108.240359,46,40.797394
107.917887,44,40.819862
108.601841,46,40.849624
106.902179,39,40.873801
106.562826,37,40.89006
109.53831,53,41.189292
106.733633,33,41.205117
107.169565,37,41.226857
107.603116,38,41.245571
107.857565,42,41.266242
107.44488,44,41.287582
107.169158,38,41.305742
107.405588,49,41.335248
108.937984,46,41.356968
107.357057,48,41.389523
108.504689,60,41.433401
106.908164,44,41.456199
109.390585,50,41.760382
107.687054,49,41.783966
109.466034,53,41.810651
107.85448,50,41.839728
107.308109,54,41.867626
108.277671,46,41.895479
107.768275,49,41.920244
107.875126,41,41.940108
107.346489,34,41.954963
107.674721,36,41.972122
109.34222,57,42.003644
109.647998,55,42.302076
108.303555,41,42.325877
107.997053,41,42.347083
107.032776,34,42.365712
108.807336,46,42.386817
108.040551,39,42.407243
107.594606,38,42.428142
107.421941,44,42.447827
107.664784,42,42.466415
108.335545,43,42.488818
108.827507,44,42.51137
107.656969,41,42.530563
107.438161,38,42.798109
108.330726,45,42.81856
107.333495,51,42.845214
107.457696,36,42.86267
106.651699,36,42.880072
107.136621,41,42.900004
109.155504,62,42.933118
106.310809,33,42.953442
107.056329,36,42.970484
107.836855,44,42.990136
107.431383,37,43.010916
108.04239,47,43.036684
107.96547,44,43.322413
107.41228,43,43.345095
107.686178,38,43.363292
108.120934,45,43.384608
107.666441,47,43.40615
107.936107,42,43.427785
106.902715,34,43.444212
107.780216,39,43.463572
107.931935,60,43.496127
107.260954,39,43.521567
107.470886,45,43.546165
106.89457,34,43.566528
