#{"t_start": 1783500437.095999, "env_id": "None"}
r,l,t
107.791675,57,34.776538
107.34467,49,34.803936
109.458002,57,34.83821
107.379092,54,34.869751
107.866045,80,34.918403
108.081163,50,35.240827
106.968618,44,35.268859
108.329121,48,35.29864
109.289318,58,35.326653
106.887499,41,35.348741
107.47333,47,35.374102
106.861433,50,35.403117
107.061224,48,35.429416
107.765063,47,35.453298
108.821464,49,35.48517
107.146399,40,35.505265
107.823527,54,35.838315
108.75505,57,35.871972
108.556997,65,35.911861
107.878081,59,35.940564
107.081921,42,35.967356
107.355637,40,35.986932
108.636986,59,36.016319
109.440987,53,36.04464
107.905932,55,36.073829
107.591818,47,36.107343
107.904819,64,36.480366
108.078762,49,36.508223
106.962868,39,36.532385
107.885885,47,36.576832
109.22412,59,36.614324
109.149518,53,36.645432
107.910525,46,36.669935
107.518206,50,36.694516
106.865366,39,36.71455
-43.290315,58,36.745277
109.45402,56,37.125669
108.540456,49,37.164473
106.386424,47,37.186284
107.255597,44,37.20647
106.607583,38,37.228886
108.131798,52,37.256221
106.894336,44,37.278313
107.18512,55,37.306725
109.722872,80,37.348546
107.533012,47,37.37092
108.254669,43,37.705862
107.065165,39,37.724784
107.959858,54,37.755266
107.479178,40,37.775663
107.802429,42,37.797574
106.659197,43,37.821439
-48.583741,19,37.832789
107.807687,50,37.856265
108.113352,51,37.885616
107.969398,41,37.91554
107.910943,48,37.946001
107.301829,46,37.968055
107.715732,51,38.286152
107.157111,42,38.310802
107.886698,63,38.340203
108.079728,50,38.386086
107.587707,43,38.430498
107.335189,38,38.478048
107.62919,44,38.521329
106.359134,38,38.556143
108.124398,46,38.590795
108.145062,45,38.630254
107.656264,43,38.668796
107.236748,45,39.181417
106.856028,45,39.206383
108.303616,46,39.238123
107.720144,47,39.280201
107.645781,41,39.311026
107.139258,39,39.338721
107.723511,44,39.378457
108.288197,58,39.445282
106.768949,35,39.504582
107.133747,38,39.547846
108.456658,49,39.599395
107.333303,36,39.633975
106.453772,37,40.072824
107.954881,59,40.106357
107.811021,64,40.140197
107.635674,43,40.165515
109.57364,56,40.19969
107.897711,59,40.235965
108.773796,69,40.272689
106.978743,38,40.290071
107.473366,52,40.317104
108.642124,60,40.639614
107.68469,42,40.661115
108.781027,46,40.685745
107.269081,47,40.711824
107.798073,42,40.737052
107.610367,44,40.761294
107.300048,38,40.779465
109.534141,48,40.805429
108.56775,45,40.831471
107.570418,42,40.860283
108.068806,54,40.886437
107.609962,45,41.18262
106.967797,37,41.199743
107.140847,38,41.219457
107.514002,41,41.239251
107.299642,45,41.263856
107.802849,48,41.286886
108.066385,42,41.306737
107.196568,37,41.330281
107.821269,50,41.354277
106.712692,32,41.3699
107.803178,53,41.413443
107.88797,46,41.442186
107.138124,44,41.73922
107.096652,33,41.760326
107.698346,43,41.781688
107.59666,37,41.799463
108.497724,46,41.824525
107.555456,41,41.848812
108.939874,62,41.881012
107.699748,45,41.905105
107.671746,36,41.924243
109.204346,49,41.948004
107.376204,40,41.966786
108.108128,43,41.987196
107.387906,37,42.279606
-47.661047,19,42.28791
108.389345,43,42.31092
109.685757,48,42.338727
108.572577,45,42.362941
109.13762,47,42.384893
109.29279,47,42.410605
106.72215,32,42.427014
107.846261,40,42.44504
107.723116,37,42.461977
107.413338,38,42.480713
107.958125,45,42.502409
108.659094,43,42.523022
107.078012,35,42.790114
107.344434,35,42.80558
107.149755,40,42.824609
108.278865,51,42.85079
107.277449,40,42.870783
107.855971,42,42.890277
108.020072,55,42.919306
108.420874,39,42.940118
107.189707,45,42.966529
107.62768,43,42.985891
107.751561,44,43.007697
107.268185,40,43.031289
107.472522,37,43.314805
108.334617,40,43.334912
107.736346,39,43.352924
108.103855,50,43.378096
107.932268,41,43.397183
108.407408,42,43.417918
107.349715,37,43.434535
107.453022,43,43.456034
107.551767,44,43.478469
108.562299,45,43.505009
107.87569,56,43.537397
107.587752,39,43.560958
