#{"t_start": 1783500437.0950851, "env_id": "None"}
r,l,t
107.298224,73,16.609218
106.336981,66,16.644762
107.58355,86,16.688929
108.529251,70,16.722213
108.777947,75,16.764839
106.894364,77,16.805037
-44.896684,162,17.195101
106.904632,63,17.231523
108.220912,69,17.266373
107.181765,58,17.291968
107.608206,75,17.331243
108.348509,71,17.371128
108.773273,68,17.406471
107.377897,67,17.43991
106.924356,46,17.75037
107.737562,176,17.858214
107.983827,80,17.90508
107.908727,69,17.946011
107.337673,92,17.988998
108.231155,66,18.301931
106.943478,77,18.336112
109.240197,78,18.371991
109.639355,84,18.412792
107.660935,101,18.46954
107.389499,53,18.496775
107.001749,92,18.545543
107.007716,50,18.936584
106.71861,106,19.048781
107.632752,60,19.130748
107.241564,108,19.228019
106.695196,51,19.273909
-46.784898,38,19.340354
106.323393,55,19.429508
109.839455,84,20.395193
107.233504,60,20.446532
108.40961,62,20.510441
108.497619,73,20.591562
107.321792,81,20.685394
-42.852512,89,20.754749
106.537294,53,20.811839
107.215447,65,20.866935
-42.011667,82,21.628587
107.955607,64,21.699333
-44.51917,91,21.774755
107.657437,70,21.831398
106.692861,67,21.884753
107.419653,59,21.929677
-43.10607,68,21.992145
-44.334632,59,22.637428
106.835924,92,22.741297
106.764108,82,22.825334
108.605336,74,22.909473
107.633824,61,22.970647
106.958587,47,23.014002
106.60168,148,23.736182
108.056062,75,23.8238
106.953503,51,23.867969
108.209098,63,23.924302
108.316202,57,23.978778
108.658778,57,24.03683
106.305746,43,24.085951
106.856217,50,24.139357
106.686429,44,24.176813
108.607667,59,24.871
107.637833,47,24.921042
108.201767,76,24.99875
107.328294,54,25.050029
107.407674,49,25.085827
108.28478,57,25.135993
107.402648,90,25.217309
106.882099,48,25.269992
107.755569,73,25.995592
-44.732212,61,26.064326
106.909752,57,26.120019
-48.314205,17,26.133669
107.851274,54,26.170084
107.463703,66,26.232573
108.024155,67,26.269958
-46.713311,33,26.289481
106.752059,53,26.329211
106.469899,45,26.360108
107.268859,68,26.713954
107.333921,58,26.743757
108.235034,61,26.78176
110.027602,70,26.816661
107.426731,56,26.841469
106.477715,113,26.897881
-47.99818,27,26.912886
107.44138,55,26.939309
107.14766,62,27.23642
106.867441,41,27.25783
107.277004,78,27.299306
107.134251,44,27.320951
107.718993,53,27.351111
107.054842,43,27.380872
107.824931,51,27.404417
106.934033,77,27.446112
107.653431,52,27.469798
109.138472,70,27.502856
106.656518,127,27.808702
106.812472,92,27.852647
108.28146,63,27.885309
106.82294,57,27.913342
107.135882,45,27.935539
106.086627,45,27.955336
106.773267,47,27.980089
106.686116,63,28.310085
107.004513,45,28.337687
108.50146,75,28.383047
107.372155,44,28.407817
107.920403,80,28.455929
107.192147,65,28.485866
107.232785,50,28.514064
107.859842,51,28.536573
107.125064,47,28.557521
107.051175,83,28.937612
108.297299,62,28.974362
106.795554,40,29.001778
-46.653186,45,29.02492
107.20221,47,29.04866
107.969232,59,29.080468
106.793755,45,29.107669
108.951191,63,29.149647
107.529143,47,29.171392
107.383919,61,29.498591
106.522955,44,29.521495
108.697469,73,29.558445
107.668612,56,29.586913
107.218077,62,29.621166
107.41465,49,29.646551
107.762425,70,29.687609
107.028623,61,29.724173
106.879274,51,29.749601
109.179231,66,30.035034
-42.559028,61,30.069265
107.199845,53,30.100323
107.518684,61,30.135612
107.565264,54,30.166064
107.046377,47,30.198381
-42.992009,61,30.234155
107.211498,71,30.267886
107.095965,76,30.567593
107.144849,46,30.589348
107.231629,64,30.619562
107.193873,44,30.639427
107.5141,49,30.665704
107.658276,50,30.687843
-42.31255,63,30.720727
106.941497,48,30.741737
106.560118,48,30.765033
106.738592,74,30.807157
107.163659,48,31.079793
108.208362,53,31.104781
108.87674,69,31.136992
106.948659,39,31.155946
107.445709,55,31.186128
106.686961,41,31.206372
106.752884,45,31.232694
106.891974,48,31.260033
107.857875,62,31.303366
108.212236,51,31.33501
109.517596,64,31.723616
107.720301,46,31.746722
108.654626,67,31.776887
108.442528,56,31.80405
107.017228,54,31.833223
108.177666,48,31.856999
107.333998,50,31.882504
107.261345,42,31.90585
107.054491,50,31.935378
107.495675,46,31.95704
108.967657,55,32.260708
108.799956,56,32.289892
106.66391,53,32.324308
109.028751,52,32.349735
107.057818,46,32.374562
108.078649,50,32.411715
106.973921,43,32.436147
106.80955,47,32.457442
107.596896,47,32.482365
-43.149901,64,32.518814
107.004287,59,32.889983
108.413202,49,32.920721
106.718331,49,32.949012
107.973073,47,32.973368
107.232908,43,33.005574
108.08498,53,33.032797
106.972557,68,33.067989
109.19826,64,33.101738
107.479277,42,33.1298
108.369678,55,33.554992
107.001587,44,33.580841
107.173795,45,33.603004
108.446297,50,33.633776
108.31046,55,33.662864
107.517985,55,33.691687
108.280636,69,33.729295
107.411065,47,33.749873
107.266482,44,33.772466
106.937078,59,33.804011
107.356669,49,34.120191
107.31872,49,34.144156
107.57014,43,34.166417
108.542815,60,34.196127
106.724367,42,34.217358
109.030876,53,34.246604
107.11613,43,34.272391
107.881446,45,34.296063
107.762511,56,34.322136
108.593984,56,34.351002
107.593295,51,34.376313
107.700851,49,34.685259
107.460122,69,34.716613
107.3965,42,34.735205
107.686812,46,34.755881
106.978367,54,34.78376
107.353357,43,34.80868
109.244005,54,34.840954
108.576369,48,34.869608
108.053133,59,34.900667
107.601466,48,34.940897
107.29643,67,35.26868
107.393181,44,35.293784
106.855092,49,35.320116
106.944719,40,35.340004
107.699935,44,35.365101
107.278638,43,35.388992
108.08301,64,35.424546
106.71127,40,35.44577
107.505045,48,35.47482
107.155828,45,35.500212
108.120832,51,35.831067
107.530635,53,35.85874
107.155323,59,35.897003
106.915935,53,35.92383
108.900031,62,35.962527
108.149655,72,35.997368
107.455489,48,36.021953
108.671958,64,36.055575
107.95641,48,36.083838
108.117551,69,36.460609
107.570146,46,36.49388
107.599416,42,36.515655
108.757093,51,36.553145
108.347609,53,36.598585
106.905301,49,36.624324
108.024589,57,36.656854
107.89529,45,36.681679
107.922826,54,36.706787
107.71655,59,36.737515
108.833423,67,37.123457
108.067263,46,37.162707
109.122842,65,37.194212
107.437403,42,37.214241
107.509781,53,37.246265
107.374113,44,37.267045
107.815785,43,37.286009
107.762774,48,37.313759
106.860241,43,37.335551
107.165094,40,37.355032
107.268712,43,37.376861
107.192939,51,37.716238
107.793945,61,37.74633
107.209146,48,37.772805
107.674331,41,37.794709
107.560872,42,37.818594
108.357981,44,37.840077
107.241374,61,37.871875
107.678601,48,37.900732
106.606714,40,37.928668
108.009954,51,37.959631
109.440504,51,38.278957
108.402807,53,38.306144
107.682691,65,38.338166
107.579574,43,38.372253
106.750116,37,38.413193
108.775214,53,38.472921
106.583216,39,38.510074
107.551122,56,38.562939
106.691048,39,38.592759
108.205988,50,38.63521
107.48028,46,38.680193
107.660543,42,39.184838
108.643649,52,39.216716
107.776659,39,39.244761
107.437431,42,39.281921
108.240986,68,39.332221
110.256924,59,39.381412
107.328769,49,39.431772
107.538801,67,39.537606
106.735025,37,39.580002
107.032553,37,39.612554
107.174366,36,40.056661
107.028247,45,40.085115
107.880178,47,40.112998
108.004426,52,40.139948
106.731636,37,40.162625
107.739112,46,40.191703
109.214467,47,40.21739
106.614245,36,40.239989
107.897697,50,40.267564
107.767001,41,40.286799
109.605855,56,40.314816
107.098858,38,40.332774
107.391183,47,40.650494
106.836479,41,40.670633
107.893455,39,40.692825
107.025196,37,40.713157
107.934477,44,40.740525
107.395663,37,40.759306
106.71653,42,40.780153
106.837038,32,40.798215
106.692952,41,40.819387
107.411023,52,40.854397
108.145089,42,40.878564
108.130778,47,40.903455
106.931964,36,41.189701
108.083441,57,41.219188
106.930343,34,41.236238
107.752087,43,41.257672
107.079503,34,41.274113
106.781091,38,41.294252
107.129377,39,41.314068
107.231707,40,41.337637
106.804987,51,41.363187
107.359095,40,41.390281
107.781156,41,41.421215
106.998782,32,41.440694
107.4864,40,41.463308
107.692641,39,41.758023
107.996105,46,41.782973
106.716889,32,41.798244
108.720602,46,41.823084
107.469631,39,41.846803
107.639129,41,41.866867
107.560013,36,41.887861
109.165548,47,41.913907
106.934666,39,41.933693
107.586383,50,41.955025
107.753202,45,41.976893
107.052588,37,41.998374
108.593095,44,42.289806
107.64069,38,42.30877
107.516556,37,42.334055
108.056546,41,42.352913
107.599962,42,42.374609
107.257898,36,42.391441
107.634477,45,42.416926
107.812172,44,42.436806
107.478708,39,42.454572
107.471668,39,42.472838
108.433327,48,42.498885
107.2848,36,42.516375
107.070897,35,42.532766
107.643235,36,42.799762
107.022412,34,42.815238
107.591526,41,42.834422
106.776479,35,42.852574
107.590331,38,42.871468
107.861599,39,42.889603
107.864197,42,42.911966
107.642391,40,42.933447
109.847233,48,42.962379
107.790985,40,42.980922
107.952465,49,43.004312
108.000147,38,43.024001
106.828857,42,43.309942
108.802247,45,43.334672
107.169336,38,43.352308
108.805373,52,43.378376
109.057939,55,43.403933
106.518286,40,43.423037
109.080405,44,43.4449
107.225679,39,43.464393
107.399671,38,43.483835
107.230093,38,43.506942
107.77143,37,43.530993
107.844537,48,43.556772
