#{"t_start": 1783500481.002469, "env_id": "None"}
r,l,t
107.504295,40,26.339128
109.425066,58,26.364112
107.597662,44,26.383902
108.151793,50,26.406554
108.16163,49,26.427789
106.9304,36,26.443108
108.394634,43,26.461243
109.149122,54,26.4832
106.931291,37,26.49949
107.488746,47,26.521149
106.898025,48,26.709087
107.239644,42,26.727249
107.774115,44,26.746795
108.783697,49,26.768
107.049395,39,26.78365
107.766747,50,26.804993
108.920592,51,26.827219
108.635587,55,26.84941
107.977607,48,26.870039
107.213742,39,26.88562
107.391898,39,26.902066
108.620124,57,27.084742
109.388652,51,27.107071
108.112874,45,27.12568
107.669246,43,27.144561
108.149668,43,27.16333
108.149366,43,27.18178
107.053989,34,27.196144
108.027,42,27.211963
109.261718,56,27.23432
109.254778,49,27.25327
107.950614,43,27.269769
107.525092,50,27.484196
106.618234,61,27.512736
107.56853,49,27.537932
109.30981,55,27.562239
108.524026,46,27.582318
106.660383,38,27.599172
107.291216,39,27.61962
106.752577,40,27.636649
108.232238,44,27.655794
106.954063,40,27.673693
107.268531,49,27.693403
109.979196,53,27.893579
107.539052,47,27.913879
108.279224,47,27.933842
107.042376,37,27.949211
107.938004,45,27.967763
107.494581,40,27.98486
107.821462,43,28.001914
106.87039,38,28.017694
107.975297,43,28.036365
107.846632,46,28.054896
108.206582,40,28.071022
107.936327,42,28.088326
108.023655,41,28.269045
107.373457,44,28.286547
107.81132,41,28.304262
107.050507,39,28.321975
-44.48064,32,28.334126
108.228113,49,28.354193
107.670262,44,28.374233
107.390739,37,28.390009
107.587016,42,28.407319
106.366603,36,28.423286
108.166325,46,28.442578
108.07487,43,28.460804
107.832129,38,28.477572
107.208729,41,28.674599
107.010476,36,28.691137
108.145032,55,28.715709
107.72077,44,28.734128
107.54613,46,28.753157
107.125608,37,28.767789
107.384735,79,28.797179
108.529181,46,28.818778
106.800125,32,28.830965
107.17386,41,28.84665
108.426498,46,28.866378
107.182466,36,29.043527
106.388188,34,29.057328
108.108847,47,29.07843
108.041116,46,29.095519
107.740884,42,29.112885
109.504736,54,29.136293
108.053134,44,29.155117
108.916542,45,29.173603
106.93691,34,29.188191
107.512954,46,29.210614
108.749524,54,29.233698
107.686116,42,29.416039
108.742652,46,29.436535
107.169793,49,29.457064
107.788808,41,29.475961
107.632867,40,29.49448
107.24825,36,29.50986
109.516754,51,29.530705
108.583509,47,29.549133
107.537185,38,29.565759
108.139405,42,29.581077
107.681785,46,29.60166
106.93516,37,29.618958
107.176738,41,29.80344
107.472113,42,29.819355
107.312774,46,29.837877
107.798769,41,29.853208
108.036339,44,29.869105
107.117023,37,29.883357
107.76213,47,29.902569
106.738831,35,29.918884
107.988376,43,29.937198
107.908024,44,29.956835
107.143617,37,29.97389
107.027044,37,29.989548
107.756011,47,30.010108
107.62433,38,30.193911
108.59588,48,30.214268
107.47672,46,30.237453
109.019456,51,30.260072
107.833253,44,30.279247
107.530347,43,30.297184
109.227889,54,30.320025
107.521867,43,30.338858
108.103455,43,30.356315
107.554004,38,30.371796
109.530139,59,30.395006
108.357011,44,30.587179
109.57488,55,30.609731
108.707853,48,30.628741
109.321885,48,30.647395
109.251156,51,30.669267
106.615914,36,30.682237
107.819302,42,30.701397
107.612417,37,30.717225
107.504361,38,30.732894
107.989358,49,30.75496
108.515118,56,30.778451
106.929048,37,30.96324
107.315184,37,30.979332
107.272882,40,30.996958
108.249922,50,31.018911
107.406628,41,31.038229
107.794538,40,31.055413
108.10913,45,31.074234
108.371754,45,31.093291
107.182848,43,31.111324
107.726437,46,31.130093
107.738754,44,31.149411
107.287202,40,31.168209
107.423818,40,31.347813
108.339248,42,31.364042
107.820373,41,31.380278
108.245556,53,31.401498
108.036233,42,31.420041
108.281093,44,31.438069
107.455131,35,31.453464
107.527956,42,31.472091
107.552214,37,31.488338
108.498028,44,31.508522
108.074508,42,31.526443
107.36774,47,31.547435
107.589898,45,31.744364
106.770717,33,31.760141
107.551983,36,31.775919
106.805015,34,31.789397
106.668072,38,31.806132
107.448774,37,31.823972
107.646656,41,31.841326
109.453957,53,31.863786
107.346005,37,31.880071
107.144174,40,31.897183
109.415215,49,31.916018
107.316766,39,31.931411
106.804971,36,31.945817
107.516965,39,32.13095
107.730821,49,32.149725
107.774792,41,32.164659
107.089666,36,32.179215
108.628921,45,32.199117
108.11539,41,32.21634
108.158723,44,32.233118
106.623316,34,32.248767
107.639864,41,32.267212
107.00621,34,32.281014
107.991297,52,32.303707
107.896309,56,32.327375
106.734981,36,32.510649
107.123591,34,32.525556
108.760619,43,32.544054
107.348579,37,32.559989
107.457263,38,32.577409
107.246293,38,32.594607
108.603836,57,32.620503
107.920673,59,32.646951
107.829668,45,32.665787
109.542889,54,32.689142
107.863159,39,32.706098
106.483284,38,32.720372
107.640734,40,32.908406
107.383242,38,32.92413
107.869705,42,32.9418
107.164758,38,32.957091
107.643452,41,32.974301
107.356834,41,32.991159
107.520592,39,33.007221
107.299817,37,33.023766
108.628311,56,33.046573
107.140193,38,33.062612
106.727553,34,33.077416
107.649081,37,33.093823
108.401288,49,33.282646
108.277911,48,33.305101
107.622236,39,33.322261
106.850828,42,33.340956
107.809787,44,33.359859
106.77322,37,33.376229
107.400049,35,33.391743
106.76425,38,33.408001
108.12873,41,33.425055
108.69438,44,33.443796
106.918586,44,33.460944
108.367604,45,33.478343
108.322628,40,33.495345
106.896875,35,33.68095
107.596532,38,33.697977
108.026543,40,33.714804
-48.460264,14,33.721241
108.581569,42,33.737469
107.149199,36,33.752383
107.583614,56,33.773811
107.312036,35,33.789858
107.017129,34,33.804837
108.134635,40,33.821108
108.389841,39,33.837271
107.763202,42,33.854801
107.614541,53,33.876677
110.149773,56,34.078292
108.532683,40,34.097836
107.670795,44,34.120559
107.628636,40,34.138608
107.384917,38,34.155765
110.397847,54,34.179435
107.424673,44,34.199363
107.400557,46,34.221244
106.71769,35,34.236134
107.022617,38,34.252669
107.699737,37,34.270493
107.749828,39,34.287098
107.651482,39,34.470342
107.80157,44,34.490204
108.773433,42,34.509482
106.689898,33,34.523512
106.959462,33,34.538134
107.897781,42,34.554703
107.996081,40,34.570248
109.169261,47,34.591629
109.421164,46,34.611341
107.765652,40,34.630301
107.146042,37,34.646278
107.547767,49,34.667997
108.595682,42,34.856019
107.645088,38,34.873676
108.665039,45,34.89221
107.445082,34,34.907716
107.118464,33,34.922346
107.213367,35,34.938181
107.983044,39,34.955016
109.427182,55,34.97739
107.49606,35,34.992484
-46.000209,23,35.002671
107.69408,53,35.024189
107.866069,38,35.04072
108.354913,62,35.065707
108.236807,50,35.260556
107.324783,38,35.276139
107.86626,39,35.293515
107.760882,36,35.337895
107.690279,45,35.360491
107.391303,39,35.404399
107.265981,45,35.426233
108.250137,53,35.473677
107.594226,37,35.49743
109.003389,50,35.527089
109.012777,48,35.580954
