#{"t_start": 1783500516.92895, "env_id": "None"}
r,l,t
107.827556,114,10.716795
4.757199,300,10.915018
106.66527,93,11.310868
106.881115,72,11.364988
-44.55507,99,11.426071
-43.108982,58,11.455803
106.089159,68,11.492917
107.116053,77,11.534981
107.559241,88,11.579549
3.208088,300,12.196087
106.244413,91,12.259489
107.02883,122,12.326863
106.91104,60,12.715889
107.389694,74,12.765524
106.712766,69,12.801833
106.819973,125,12.884949
107.091943,80,12.92938
107.870026,93,12.982877
106.782328,136,13.421549
-41.975011,109,13.488326
107.048154,127,13.579145
106.448718,54,13.606642
107.089585,85,13.6619
106.590759,84,14.032232
108.120258,90,14.081447
107.911166,96,14.132563
107.113789,64,14.168401
106.952276,95,14.220797
107.266188,122,14.615444
106.83254,152,14.697089
107.205835,75,14.735783
107.896111,88,14.792345
107.543116,77,14.844464
106.916633,60,14.896721
106.62421,79,15.236655
106.760634,80,15.293283
107.001099,69,15.336937
107.76956,83,15.37667
106.891959,69,15.409378
107.910311,106,15.460598
-45.159039,120,15.903784
108.106884,172,15.981799
107.718269,70,16.015275
108.142484,68,16.047234
108.821691,83,16.08269
106.294918,113,16.360717
106.366701,89,16.401299
106.940773,64,16.42909
107.800889,59,16.455315
108.486061,112,16.506179
106.401246,56,16.531525
108.88798,77,16.565255
107.393318,61,16.810857
107.569948,80,16.865807
-43.401231,80,16.939822
107.36088,89,17.015891
107.212084,99,17.078064
107.307721,77,17.159389
-45.277196,111,17.503849
-44.216537,89,17.564439
108.010722,71,17.619279
107.522773,59,17.664801
106.923832,73,17.724561
107.148098,67,17.762546
-46.406617,28,17.780715
106.818808,54,17.812373
107.155527,70,18.131523
-47.255632,32,18.147778
-43.568961,76,18.183832
107.739293,92,18.226478
107.94994,95,18.269285
107.310603,76,18.304779
108.784886,80,18.604744
107.345834,85,18.646538
107.162525,74,18.684554
107.354449,61,18.711602
106.769267,66,18.741657
107.482903,75,18.77824
107.578656,63,18.80471
107.495678,59,18.830316
106.883087,55,19.031184
107.896199,57,19.055956
107.802704,64,19.082193
-42.736882,79,19.116181
106.31316,52,19.138478
107.288439,66,19.16739
107.250155,57,19.193172
-42.787645,71,19.225182
106.830718,63,19.450988
107.15056,53,19.472024
107.328013,61,19.500325
107.530565,57,19.523031
107.33838,69,19.555125
106.945953,54,19.578587
107.268624,64,19.610667
-49.847307,16,19.621352
107.248564,78,19.656394
109.906465,81,19.902136
108.477953,58,19.929585
106.733143,47,19.950236
107.664926,65,19.978425
106.897777,72,20.009659
107.557524,92,20.0492
107.331204,47,20.069686
107.035515,59,20.09431
107.53768,68,20.300863
107.537281,67,20.327791
107.966928,67,20.357469
108.172678,85,20.397718
108.035157,60,20.421824
107.264132,60,20.446568
107.308872,92,20.484466
108.018021,63,20.711365
106.653133,57,20.745319
107.483962,68,20.780192
107.824908,51,20.807497
107.616344,77,20.844307
107.55295,69,20.881373
106.840111,48,20.907726
106.519894,50,20.928533
107.394275,68,21.131342
107.63317,73,21.160632
107.417026,64,21.185943
107.316241,49,21.205165
108.172132,63,21.231233
109.120832,70,21.258883
107.749428,64,21.280539
108.942618,55,21.3
107.942103,62,21.322084
107.615275,62,21.476839
107.198872,54,21.495954
107.923492,56,21.516581
108.707475,77,21.545121
-42.863675,71,21.570159
107.826549,68,21.595854
107.872245,60,21.61774
108.18288,71,21.938567
107.805486,63,21.977266
106.918066,58,22.026867
106.771853,50,22.067527
108.057764,69,22.118999
106.983933,50,22.153244
107.432213,57,22.193671
107.486184,56,22.221967
106.988018,47,22.244102
107.600075,68,23.207981
106.777159,47,23.279375
106.65322,75,23.40992
106.772635,49,23.531826
107.21656,49,23.580263
-42.012046,65,23.635824
107.890652,62,23.849331
107.833841,58,23.938495
-46.504338,32,23.991958
106.635159,68,24.584181
107.518466,45,24.662955
107.178025,61,24.769282
108.628859,63,24.897138
106.600593,44,24.954892
107.241662,49,25.031257
107.271516,58,25.166091
107.107235,59,25.252566
108.314942,62,25.310887
107.266092,65,25.384294
108.362902,53,26.211301
108.145451,68,26.297163
106.763211,42,26.326127
106.604508,96,26.403293
108.835068,81,26.534027
107.774904,50,26.621827
108.024075,77,26.736446
107.588802,73,27.31151
107.760979,49,27.393389
108.400107,68,27.475564
107.340828,56,27.515601
107.696392,70,27.552845
-45.271848,35,27.572096
109.56024,76,27.627795
107.619192,51,27.652909
-43.119406,52,27.683441
107.247395,52,27.965907
107.615421,45,27.994026
107.192708,52,28.041482
107.440587,53,28.08912
107.22225,51,28.130196
109.952928,63,28.213802
106.442047,51,28.253742
107.419261,77,28.303259
108.925582,70,28.351263
107.902847,56,29.16044
-43.29927,68,29.226209
107.611569,58,29.290628
106.884106,53,29.384324
107.776161,56,29.530412
106.905486,45,29.604866
107.475553,52,29.693158
108.659945,59,29.794714
109.172487,71,29.954485
-44.274478,36,30.720962
107.658186,44,30.756124
108.967338,60,30.809484
107.456889,53,30.846292
108.158107,57,30.894877
106.934771,38,30.925014
109.4121,61,30.97127
108.640997,65,31.022433
108.120765,62,31.070988
107.168715,52,31.11722
106.911628,43,31.8775
107.533674,44,31.946375
107.237529,44,32.00473
107.307639,60,32.082053
108.759203,58,32.177961
106.995866,46,32.2374
106.877762,47,32.309881
107.439927,51,32.397655
107.060532,41,32.460048
107.836757,52,32.517875
106.942236,43,33.114893
107.160586,51,33.17883
107.475526,51,33.254525
108.917453,60,33.357585
107.263069,45,33.426956
108.640145,63,33.537334
107.29294,48,33.59219
106.941022,37,33.6381
109.564375,71,33.715669
109.197889,56,33.788855
106.895305,40,34.273705
106.713381,38,34.314776
107.990091,52,34.349547
-45.548136,33,34.374121
106.784954,42,34.398368
108.36343,62,34.438521
107.218827,46,34.471436
106.86524,46,34.496217
107.113869,57,34.521556
107.298698,44,34.549032
107.576755,56,34.581457
108.267423,51,35.027499
106.438083,42,35.076061
108.791423,47,35.129179
108.19271,57,35.221892
108.336725,58,35.281526
107.87032,50,35.321412
107.969869,43,35.3443
107.240252,45,35.373206
106.895782,41,35.413924
108.085641,47,35.455822
106.869887,42,35.499719
108.325095,54,35.802087
107.989114,46,35.833233
109.58072,58,35.862703
107.857102,52,35.88471
108.434296,56,35.911395
107.968597,57,35.934778
107.84523,47,35.953434
107.400901,42,35.9711
107.27517,39,35.995529
108.897434,68,36.25475
106.980517,38,36.283864
107.788546,46,36.320181
107.405954,39,36.343898
109.453334,60,36.418772
107.406259,51,36.473305
108.192815,55,36.512114
108.221802,45,36.534868
107.023286,38,36.557518
108.411518,46,36.58245
109.287251,53,36.610367
106.869792,42,38.171442
107.408449,43,38.230079
106.953444,38,38.279864
107.278836,41,38.347425
107.77018,47,38.442025
108.896888,48,38.52823
107.070979,38,38.57731
107.74414,45,38.650763
108.905174,50,38.737235
108.764059,47,38.804765
107.970934,47,38.865748
107.172396,41,38.953236
107.242961,42,39.533272
108.627046,51,39.565781
109.335179,52,39.598264
108.096363,45,39.620793
107.632324,41,39.641195
108.12332,40,39.660409
108.123935,46,39.684212
107.030789,32,39.700204
107.945095,44,39.726109
109.313239,55,39.752191
109.208715,52,39.783987
107.964633,40,40.132226
107.611285,46,40.16162
106.77896,37,40.182048
107.668269,40,40.208677
109.337473,50,40.235703
108.531387,44,40.259622
106.538749,37,40.277386
107.156194,37,40.294749
106.827762,38,40.312786
-46.163168,23,40.323023
107.028771,39,40.341432
107.3348,44,40.362374
109.829242,64,40.392865
107.515296,43,40.590071
108.251211,41,40.609437
107.149916,38,40.624085
108.035137,42,40.641802
107.511683,41,40.658296
107.703464,49,40.677522
106.890362,37,40.693717
107.870725,56,40.716335
107.789153,46,40.734658
108.206398,55,40.759729
108.047728,40,40.778437
108.063759,48,40.951486
107.324836,41,40.969234
107.85014,38,40.984948
107.107297,38,41.000871
108.073462,51,41.021724
108.136224,46,41.040389
107.589447,42,41.057979
107.3363,43,41.07512
107.658385,40,41.089966
106.386999,36,41.103929
108.29914,49,41.123036
108.254717,44,41.142077
107.718733,40,41.299824
107.288889,40,41.315357
106.908748,34,41.328392
108.357288,43,41.344656
107.703842,50,41.363854
107.615649,41,41.378883
107.081222,36,41.39228
107.76515,46,41.409183
108.429535,44,41.424809
106.920262,37,41.437224
107.172175,37,41.450363
108.501869,46,41.466986
107.187572,34,41.47908
106.599654,33,41.625153
108.004673,47,41.642409
107.980118,46,41.658808
107.785859,42,41.673765
109.571861,53,41.693254
108.072897,39,41.707018
108.884846,49,41.725361
106.945442,34,41.736886
107.534942,38,41.750269
-48.406926,10,41.753992
107.668786,38,41.767401
108.69004,48,41.783609
107.242702,42,41.798223
107.722277,42,41.940024
107.5507,40,41.95357
107.289079,39,41.966451
109.460116,50,41.98334
108.470996,43,41.997941
107.477297,39,42.012191
108.241779,47,42.027264
107.77101,42,42.041417
106.959226,33,42.051592
107.073437,44,42.067292
107.431252,42,42.082267
107.251059,38,42.095429
107.814712,40,42.242381
108.126397,48,42.259651
107.167977,34,42.271473
107.821903,42,42.287395
106.836924,34,42.299997
108.007659,41,42.315494
107.954621,47,42.332114
107.11883,36,42.345235
106.978063,41,42.360693
107.708675,40,42.375497
107.583546,40,42.389442
108.551879,48,42.406998
107.595588,39,42.420696
108.933926,52,42.572402
-46.268162,18,42.57947
107.527572,39,42.59327
109.148061,55,42.614822
107.216308,59,42.636277
108.153631,39,42.650961
107.406191,38,42.663256
109.499551,55,42.682079
108.373787,49,42.698511
109.461325,55,42.718002
108.681505,48,42.733777
109.121726,52,42.875191
109.213502,52,42.892657
106.732072,32,42.902527
107.858701,42,42.916905
107.611488,39,42.93038
107.39986,39,42.943189
108.005576,52,42.960676
108.545168,45,42.975951
107.122598,34,42.987055
107.262235,36,42.999439
107.248067,38,43.012329
108.404658,55,43.031758
107.328746,40,43.169079
107.797624,41,43.182971
108.049842,51,43.199797
108.349195,42,43.215424
107.255618,38,43.229101
107.573956,45,43.244118
107.855692,46,43.259547
107.264733,36,43.271972
107.465378,38,43.285255
108.363005,48,43.301451
107.940995,37,43.314385
108.111466,50,43.330762
107.942019,40,43.487427
-45.902661,24,43.49582
107.498481,37,43.509424
107.542476,41,43.523589
107.491525,37,43.535738
108.489326,43,43.549946
108.05629,47,43.567543
107.549339,36,43.580636
107.62105,41,43.594233
106.695335,36,43.606869
107.536334,37,43.619544
106.887774,33,43.631741
106.826292,33,43.643189
107.602341,37,43.780503
107.617187,38,43.79372
109.456841,51,43.813586
107.343395,39,43.827899
107.310155,41,43.842644
109.305234,46,43.858123
107.324776,38,43.869682
106.861132,36,43.881261
107.575404,36,43.893668
107.750546,48,43.910527
107.718525,38,43.922482
107.106442,35,43.934108
108.64385,46,43.949228
108.243729,39,44.084482
108.270886,41,44.099509
106.265782,66,44.122803
107.809658,39,44.135959
106.920838,34,44.146992
108.177495,39,44.160354
107.945189,51,44.177568
106.765271,32,44.187719
107.061541,32,44.198759
108.743517,43,44.212973
107.46355,37,44.225124
107.353318,46,44.240027
107.204269,39,44.37975
108.582779,56,44.399528
-46.172839,26,44.408179
107.785992,44,44.423326
109.62515,49,44.441483
107.886451,37,44.453233
106.659995,33,44.464405
107.681024,37,44.476875
107.387187,36,44.490121
107.883985,45,44.504539
107.061627,34,44.516327
107.658608,38,44.528871
107.303816,39,44.541926
107.502838,34,44.676917
107.367786,33,44.687384
108.677547,48,44.704369
-47.533222,18,44.711569
106.734799,33,44.723173
107.25628,71,44.74624
108.466765,42,44.759798
108.277301,44,44.775188
107.64654,36,44.786524
106.889429,36,44.798618
107.876989,42,44.813069
106.829868,35,44.826862
107.303457,35,44.838275
106.929272,37,44.973025
108.190905,43,44.988628
108.658259,42,45.002472
107.116264,35,45.014966
108.360594,41,45.02915
108.301197,43,45.043006
106.87401,34,45.053629
107.45404,36,45.065647
108.137422,37,45.078072
106.901653,39,45.092299
108.566894,40,45.104818
107.118994,35,45.116465
107.821242,43,45.130459
107.347526,35,45.143169
107.122615,34,45.275172
108.085014,37,45.2869
108.360846,42,45.300993
107.764339,41,45.315462
107.658955,46,45.331786
110.216869,51,45.349088
108.601267,41,45.363186
107.666274,45,45.379574
107.540409,38,45.392875
107.369452,35,45.404316
110.35081,52,45.42082
107.508826,37,45.433565
