#{"t_start": 1783500481.002663, "env_id": "None"}
r,l,t
107.387905,46,25.278925
108.27833,43,25.491694
108.357373,49,25.51527
107.909334,42,25.53454
-47.098305,19,25.543297
106.931185,43,25.563837
107.371253,42,25.580888
107.20542,38,25.596986
107.633425,45,25.616064
106.744536,38,25.633526
106.617355,35,25.648733
-42.45378,48,25.671119
108.218859,74,25.702502
108.186975,48,25.900643
106.733736,40,25.918066
107.978756,49,25.939442
-42.921932,51,25.962739
107.901459,53,25.987074
-42.460292,50,26.009793
107.524202,45,26.031232
107.675045,53,26.056226
107.51591,49,26.078988
107.728578,45,26.099969
107.4311,42,26.119097
107.34101,41,26.319134
106.648265,36,26.333612
108.060614,51,26.357654
107.053395,44,26.377061
106.756878,46,26.396822
108.325181,46,26.416371
107.345458,39,26.434588
109.149012,58,26.459089
109.070963,48,26.478674
107.315793,42,26.496879
107.509187,50,26.51869
107.143523,42,26.705335
107.566175,45,26.724397
106.843143,42,26.743475
108.797503,44,26.762147
107.652756,49,26.782274
108.23126,44,26.800023
107.53886,45,26.821006
108.341117,60,26.845366
107.097,38,26.86169
107.474738,51,26.88155
108.200006,50,26.903166
107.849447,41,27.079211
107.170567,40,27.095957
106.721418,32,27.110422
106.98202,41,27.127499
107.366352,43,27.146241
108.081523,55,27.171013
107.597562,43,27.188815
107.468121,56,27.21031
107.73439,40,27.226235
108.085788,54,27.246876
109.742588,50,27.265196
-45.14416,28,27.278097
108.592117,46,27.491559
107.584005,45,27.512664
108.064984,51,27.538653
108.852383,46,27.55851
107.701696,39,27.576356
107.589166,37,27.592894
107.509009,50,27.615966
106.531034,45,27.636944
-45.646262,23,27.645895
107.958434,46,27.666562
107.194567,35,27.6818
107.771493,38,27.697241
109.103848,49,27.89574
108.246457,52,27.919538
107.632167,43,27.937244
107.495063,47,27.956331
106.797218,42,27.973684
107.838173,46,27.992248
106.428423,88,28.028543
107.46497,40,28.045381
107.021399,39,28.060938
108.25285,53,28.081974
107.117851,39,28.262455
107.394084,39,28.277617
107.272035,43,28.295298
107.583383,46,28.316274
107.162193,38,28.332041
106.384101,32,28.345195
107.120736,39,28.361968
107.185148,39,28.378968
106.383673,32,28.393235
107.232212,40,28.409881
-47.172223,17,28.417452
106.970906,37,28.432887
107.796648,44,28.452368
107.585714,38,28.468363
107.16218,43,28.665869
106.378432,120,28.720829
108.14151,47,28.73979
107.612159,38,28.755172
107.45072,41,28.771269
107.127268,40,28.786295
107.186972,37,28.799555
108.407787,51,28.823166
108.099889,45,28.840715
108.838905,50,28.861278
107.350669,40,29.040023
108.244613,42,29.057251
107.882914,41,29.075821
108.685995,44,29.092313
106.861413,35,29.106483
106.55061,37,29.12267
109.633277,55,29.145271
106.6209,33,29.159611
107.088675,38,29.175565
107.576407,43,29.193614
107.858638,42,29.214783
107.469798,41,29.232267
107.211313,36,29.24706
107.192009,78,29.445727
108.913716,45,29.464204
107.469917,42,29.484424
108.612213,48,29.506547
106.8772,39,29.52308
109.297511,54,29.543949
107.5973,42,29.562345
109.432238,54,29.582181
107.796815,40,29.599227
-46.268962,25,29.612055
108.233866,45,29.630659
107.82073,43,29.814411
107.791502,44,29.832016
107.323452,38,29.846831
107.452759,38,29.861077
109.190155,59,29.884399
109.791323,50,29.904221
108.27596,44,29.924119
107.965901,40,29.941318
107.072343,38,29.958466
108.731664,48,29.97987
108.013144,40,29.996985
107.648504,37,30.180268
107.291968,57,30.205797
107.644124,42,30.225361
108.301249,43,30.245829
108.72722,53,30.268821
107.573169,45,30.288604
107.48184,37,30.303677
-42.630894,55,30.326059
107.384224,39,30.343272
107.486644,39,30.358969
106.207306,82,30.392358
107.263086,36,30.580332
109.303659,53,30.602719
106.289478,34,30.616864
107.246801,36,30.630319
107.974006,41,30.646335
107.061649,72,30.675681
107.947329,41,30.693409
108.112528,45,30.71255
107.391612,46,30.731911
107.616336,47,30.752724
108.163955,43,30.7711
107.676481,41,30.957935
107.929986,43,30.976375
106.801178,32,30.990869
107.856128,47,31.010667
107.899925,54,31.03596
107.314442,38,31.052527
107.533806,44,31.070815
106.948324,38,31.086919
107.321141,38,31.103479
107.339984,35,31.116622
108.047499,39,31.133142
106.981189,36,31.149333
108.021661,41,31.168518
107.955906,47,31.351756
107.138586,35,31.364299
108.462969,50,31.385059
107.962061,38,31.39854
107.836707,44,31.418489
106.93868,33,31.431357
107.635144,47,31.452321
109.556619,52,31.475402
107.219486,38,31.492094
107.905601,47,31.513116
108.773527,49,31.535682
107.646763,34,31.549746
107.056666,42,31.745561
107.798166,53,31.770612
107.578804,44,31.787956
109.527829,50,31.810278
106.780197,35,31.826529
106.771772,38,31.842938
-46.780901,22,31.852927
106.56161,37,31.868733
107.213175,35,31.884738
107.521627,39,31.899538
108.068687,123,31.948017
108.356562,45,32.136825
107.407626,45,32.153104
108.618826,51,32.172439
107.047313,37,32.187493
106.798053,35,32.20361
107.501352,45,32.222291
108.348564,50,32.242578
108.623376,46,32.26217
107.845901,46,32.281644
107.665299,40,32.298077
108.169037,41,32.315815
107.684112,39,32.333262
107.215144,39,32.51805
108.446667,49,32.5395
-47.050963,18,32.546569
107.594747,53,32.570738
106.7723,39,32.588825
107.655554,47,32.609261
107.137662,44,32.628859
108.233192,58,32.655562
107.423351,37,32.671033
107.474186,43,32.689055
107.788542,48,32.709176
107.276749,35,32.722339
107.395148,45,32.912692
108.821972,53,32.935301
108.018945,47,32.95365
107.215738,43,32.97197
107.491439,42,32.989496
108.662096,49,33.009667
106.789342,36,33.025681
109.098466,47,33.044839
107.312959,36,33.060034
107.345298,40,33.07733
108.778048,46,33.097607
108.301561,54,33.289871
107.115789,36,33.305774
107.195391,37,33.322174
108.040929,40,33.339941
107.750575,45,33.359195
108.277315,43,33.378058
109.144993,46,33.397723
107.923326,63,33.424986
106.712932,38,33.441123
109.906604,49,33.460364
107.778908,40,33.475667
107.84917,42,33.493529
106.949469,37,33.679795
107.062463,36,33.696264
108.080172,41,33.713332
107.73044,39,33.728844
107.964879,38,33.743848
106.703294,58,33.767876
107.315927,45,33.78718
108.387279,49,33.808083
107.034914,35,33.822613
107.635856,40,33.839035
107.801053,43,33.857143
109.118121,53,33.879399
106.643747,35,34.07228
107.560961,39,34.090566
108.159184,43,34.112156
107.816497,40,34.130062
108.653618,47,34.152113
107.384257,42,34.17117
107.461832,36,34.186932
107.347946,36,34.204378
107.303739,36,34.220226
107.866216,42,34.237955
107.98136,41,34.25751
107.859105,39,34.274854
108.026336,48,34.294108
108.401367,60,34.488426
107.509818,43,34.508029
106.950255,36,34.523445
108.096149,41,34.541044
108.091322,41,34.557016
107.516255,42,34.574003
107.608666,37,34.590878
109.355741,51,34.612951
108.873153,50,34.636853
108.346704,48,34.657338
107.5056,36,34.673014
107.663585,46,34.862811
108.147238,41,34.880817
107.3143,41,34.897993
108.161698,39,34.915599
109.134632,43,34.935927
107.556959,43,34.954206
107.20797,35,34.968588
108.393203,40,34.986047
108.241054,40,35.003102
107.118918,36,35.017429
107.12566,35,35.031707
107.218844,38,35.047467
109.307603,44,35.066009
108.168053,47,35.259516
107.085878,42,35.276854
107.976484,43,35.298162
106.882705,36,35.340597
107.526096,37,35.359324
108.554896,44,35.405571
108.302042,48,35.430174
109.82118,48,35.475057
107.833675,43,35.502318
107.633623,43,35.527216
107.866606,39,35.577201
108.431394,42,35.596616
