#{"t_start": 1783500481.002259, "env_id": "None"}
r,l,t
-43.613306,73,14.160361
106.218964,104,14.229437
107.646995,69,14.275644
108.832925,84,14.329526
108.839994,77,14.367611
108.242675,90,14.41987
107.301529,114,14.754489
106.740352,86,14.794238
106.972096,50,14.817413
106.290781,69,14.851
107.40657,59,14.883154
107.410584,65,14.91639
108.38883,72,14.954399
108.575082,79,14.993493
107.18094,67,15.321628
-45.395079,57,15.348754
107.44644,54,15.375956
106.787488,53,15.399889
106.110134,74,15.44152
108.072394,79,15.482662
108.296845,108,15.53841
106.847877,91,15.855987
106.90817,68,15.886111
107.873619,78,15.922192
108.463442,66,15.95373
108.836329,90,15.995973
107.637093,58,16.022563
-43.602817,77,16.060464
107.268954,61,16.349756
107.780219,62,16.380471
107.751874,69,16.422863
107.577025,67,16.461528
106.845833,95,16.517136
108.623098,95,16.562128
107.473982,61,16.589905
-49.355487,16,16.860462
107.095065,60,16.89293
108.275493,63,16.924411
107.336479,71,16.95747
-41.16099,86,17.005459
106.349359,52,17.030715
106.961857,59,17.063304
107.016739,63,17.093824
109.517731,98,17.37017
106.226306,89,17.409517
107.004752,76,17.442279
108.038968,94,17.481134
-42.336606,74,17.514004
106.455271,54,17.537949
-50.055755,40,17.55485
-43.985474,83,17.765972
108.215761,60,17.791273
107.060054,60,17.81624
106.379404,64,17.845772
107.470776,71,17.876646
106.651314,64,17.905088
107.944432,61,17.930187
107.276486,74,17.960332
106.619782,54,18.149512
108.576454,65,18.17789
107.048555,71,18.207785
107.42441,61,18.23358
107.486254,58,18.259364
107.425559,53,18.28192
107.337739,74,18.314659
-41.504886,77,18.347869
106.674079,61,18.546552
107.195935,58,18.57371
106.414391,52,18.595541
108.73256,70,18.625401
106.443907,55,18.647442
106.68213,52,18.668541
109.160334,68,18.695784
106.802849,54,18.716915
107.8138,49,18.735647
109.326676,66,18.954867
-48.427047,14,18.960655
108.19235,72,18.991181
106.99217,55,19.014163
107.721836,58,19.03983
109.036587,68,19.069977
107.36635,63,19.094695
108.226834,71,19.125963
107.623168,65,19.36895
107.549261,57,19.397657
107.252755,48,19.417278
-43.222624,64,19.445476
107.246833,52,19.46618
107.517192,69,19.49755
106.893925,82,19.536246
106.598118,41,19.553287
-44.51151,35,19.569637
106.819757,53,19.810103
108.353178,65,19.84218
107.784214,58,19.868869
107.869929,55,19.893183
108.22426,60,19.924972
108.348209,54,19.953025
-42.329322,66,19.982071
107.400584,52,20.007358
106.637976,39,20.024922
107.686807,62,20.280404
107.867584,67,20.315499
107.53492,57,20.346308
106.892195,44,20.366409
107.379891,45,20.387833
106.959157,44,20.406794
107.060103,46,20.428744
107.755999,51,20.455937
107.112867,49,20.479226
107.037478,44,20.499533
-48.064698,18,20.509529
107.246036,54,20.756487
106.884267,43,20.778421
108.161637,71,20.814743
109.391192,62,20.842412
109.020427,66,20.872909
108.326179,52,20.896718
108.504957,58,20.926674
106.601349,50,20.94855
108.462053,61,20.978519
107.702393,54,21.232294
-48.780131,8,21.237859
108.614962,58,21.265439
108.3278,59,21.300402
107.206506,60,21.329128
108.061891,52,21.355912
107.143098,61,21.387008
-43.255414,43,21.405962
108.180563,58,21.433848
107.125096,47,21.455983
106.80968,41,21.473366
107.415001,45,21.723754
107.243136,52,21.747626
107.669352,50,21.770679
106.663198,67,21.800377
108.038938,52,21.825469
107.626391,44,21.847735
107.206271,43,21.869941
108.336658,51,21.894264
107.967813,47,21.915529
108.159241,48,21.941072
107.054597,48,22.215079
106.935505,47,22.237155
108.091875,48,22.26045
107.906427,51,22.283385
107.215635,64,22.312284
106.995441,41,22.331094
107.457819,47,22.352905
106.502038,39,22.372847
107.975475,48,22.397694
109.254305,63,22.428167
106.817824,37,22.445445
107.585356,44,22.710601
107.535561,44,22.739385
108.481717,60,22.774635
107.863797,49,22.795758
108.301296,41,22.812796
107.570615,45,22.835055
107.18778,45,22.854993
107.973426,58,22.880523
109.636857,58,22.909338
107.892889,49,22.931019
107.720108,42,23.180631
107.742993,47,23.201223
106.948199,42,23.221693
109.598076,57,23.248114
108.188948,66,23.282006
110.456886,64,23.313082
106.993388,49,23.336499
106.974757,40,23.35719
107.714123,44,23.375552
107.2467,45,23.397044
107.347059,43,23.648239
109.382786,57,23.676872
106.668933,83,23.714457
107.7635,51,23.738057
107.543821,41,23.75435
108.477815,49,23.775743
107.615289,42,23.796308
-42.222025,59,23.824441
108.017162,53,23.847301
107.925522,43,23.865938
107.898269,66,24.124122
106.691064,50,24.146413
107.451266,40,24.164848
107.41656,52,24.194257
106.734789,43,24.212762
108.047292,52,24.240116
107.932862,42,24.259008
108.397685,54,24.282955
108.455779,47,24.307241
107.549877,42,24.328882
107.211473,45,24.349857
107.767712,41,24.592559
107.129255,44,24.610556
109.395354,52,24.63694
108.01126,46,24.657543
106.755781,35,24.67578
107.216123,38,24.695949
107.907668,48,24.719441
107.166363,42,24.739257
107.816892,47,24.765501
107.516137,42,24.785244
108.335327,48,24.808804
107.545488,47,25.061496
107.357581,44,25.080862
109.151419,50,25.106287
107.97328,48,25.128601
107.621696,46,25.152831
106.913481,40,25.170128
107.013474,59,25.195662
107.284584,45,25.21563
106.41511,78,25.249533
107.806167,49,25.271722
108.112798,55,25.487946
107.118198,42,25.510432
107.394157,36,25.526724
107.46032,48,25.548313
106.991118,56,25.574279
107.950908,46,25.593166
107.504617,42,25.610869
107.333394,47,25.631837
-45.17571,26,25.64305
107.529216,42,25.66222
107.997175,50,25.683269
107.158066,40,25.700135
107.175348,39,25.895204
-48.616002,10,25.899343
107.535973,68,25.928603
107.81203,43,25.947224
106.974082,36,25.964646
107.242318,40,25.981909
107.316626,95,26.027653
108.419046,46,26.048585
-42.839625,52,26.074089
106.246026,42,26.093113
108.148508,50,26.11504
106.562038,39,26.314407
106.88583,39,26.331182
108.864419,45,26.352395
108.553006,52,26.375198
-44.553364,33,26.390191
109.065142,56,26.413611
108.188444,44,26.432914
106.822759,42,26.451539
108.400904,46,26.470694
107.007854,58,26.495045
106.594532,40,26.512073
108.153569,45,26.699676
107.308001,48,26.721288
108.357554,45,26.740933
108.302472,46,26.760937
107.208016,39,26.777019
108.877681,50,26.797267
108.371347,50,26.819816
106.83115,38,26.836077
108.233209,56,26.859386
108.834148,49,26.878636
107.729327,65,26.905877
107.575297,47,27.083971
107.6944,47,27.104966
107.684759,51,27.126386
107.553547,42,27.144622
108.798157,47,27.16508
106.805685,38,27.181496
109.420879,51,27.203164
107.672782,45,27.220097
107.460228,53,27.240872
107.486819,48,27.258657
107.066646,36,27.273826
108.62007,51,27.489074
107.666403,45,27.509855
107.690797,43,27.531472
109.040804,50,27.554569
107.369039,44,27.57421
107.473098,43,27.593172
106.763184,38,27.611596
109.34738,55,27.636338
106.461915,59,27.661895
108.029568,42,27.680152
106.495676,36,27.69479
-47.98299,12,27.699603
107.841664,45,27.896589
106.574486,36,27.91247
107.397245,40,27.929682
106.619483,34,27.94408
107.842987,48,27.963144
-48.200292,15,27.969927
-45.295451,33,27.983218
108.92407,49,28.003557
107.670429,41,28.020781
109.56713,52,28.042269
108.158116,51,28.062601
107.967674,42,28.079182
108.520244,45,28.262012
108.09306,46,28.279829
106.695014,72,28.311826
107.145988,38,28.328286
108.518143,56,28.349645
107.574014,43,28.369807
109.741545,55,28.39352
107.956444,50,28.414597
107.468002,42,28.432329
107.998029,41,28.44953
107.270897,37,28.465282
107.562278,40,28.661969
108.161996,44,28.681289
108.884716,57,28.708645
107.438157,46,28.728401
107.238412,40,28.744272
107.893211,41,28.761357
107.788592,47,28.778732
106.95137,39,28.79355
107.374768,37,28.809857
108.2466,47,28.829258
108.363213,47,28.847383
107.212417,39,28.864166
107.464719,40,29.042925
107.30463,38,29.058494
108.180312,43,29.077816
107.949878,42,29.093463
108.555275,48,29.112967
108.413766,44,29.131755
108.985017,48,29.152819
106.994474,40,29.16941
108.729736,44,29.187943
109.740639,59,29.216031
106.483554,33,29.230298
108.953842,48,29.249664
-47.136396,17,29.423098
107.323613,37,29.438745
107.3686,37,29.454493
107.45527,38,29.471753
107.699294,42,29.491275
108.475338,43,29.509555
107.074576,38,29.525892
107.901844,41,29.54161
107.628959,42,29.559928
106.830949,37,29.5738
108.057344,42,29.590915
109.646585,60,29.618198
107.049021,34,29.631876
-46.671885,21,29.8077
107.45182,37,29.822195
107.237665,38,29.837618
109.256561,58,29.859074
106.58324,39,29.873567
107.473763,39,29.889972
107.231068,35,29.903228
107.083392,55,29.927893
108.626438,45,29.947112
-44.461521,31,29.961844
106.725672,33,29.97656
107.852483,39,29.993191
107.364822,37,30.009412
107.184431,38,30.193205
108.689872,59,30.220545
109.628972,50,30.244023
106.940288,37,30.259789
106.775017,35,30.275151
109.007484,45,30.294426
107.539222,43,30.311489
108.502191,41,30.329089
106.595947,39,30.345901
107.016057,37,30.360816
106.644879,35,30.375722
107.81488,41,30.391827
106.776828,39,30.581217
108.560289,57,30.605107
108.174388,39,30.621541
107.693883,55,30.642237
107.654574,43,30.660044
108.271738,74,30.690824
108.661878,44,30.709163
107.286998,44,30.727963
107.895654,38,30.743929
108.092359,40,30.761511
106.925789,36,30.776657
108.496665,43,30.964467
108.381448,44,30.983009
107.793291,40,31.001541
107.787216,40,31.018571
107.194824,35,31.035227
107.061493,40,31.052764
107.560416,44,31.071065
107.495924,40,31.088211
109.956171,54,31.110638
107.261174,49,31.130753
107.923816,52,31.154395
108.049394,56,31.342141
107.844642,40,31.358186
108.043899,39,31.373492
107.823407,42,31.390307
108.587589,45,31.407475
108.933801,46,31.427371
107.446893,35,31.442277
106.765295,33,31.456972
107.377731,36,31.473156
107.591074,49,31.494602
107.922335,37,31.511408
106.962853,38,31.527954
108.058194,41,31.546268
-46.829472,17,31.555196
107.906446,47,31.752721
107.814682,47,31.773822
108.386521,41,31.790066
107.592014,40,31.80788
107.871582,52,31.831685
107.099191,35,31.84672
107.243594,39,31.862998
107.899613,44,31.88266
109.511545,45,31.901791
108.086225,43,31.919177
108.616135,45,31.936456
107.867663,47,31.954778
109.00846,47,32.142959
108.205006,41,32.157886
107.842318,54,32.178627
108.09911,42,32.196872
107.828556,38,32.213466
108.586377,49,32.232252
107.564301,39,32.249821
107.306176,38,32.266577
108.601145,48,32.28744
107.472838,39,32.303747
107.719725,49,32.324796
107.246839,38,32.508638
107.197727,38,32.525259
106.946993,38,32.541823
107.441223,39,32.558598
107.975918,41,32.57702
108.927759,45,32.597107
106.685321,38,32.613933
106.957987,40,32.632192
107.451631,39,32.649979
107.53327,50,32.672001
107.430128,38,32.68774
106.965064,34,32.702429
108.208674,39,32.71746
107.271351,39,32.90446
109.314198,48,32.924812
107.662276,40,32.941566
109.431412,54,32.9634
106.774513,35,32.978029
107.444983,41,32.994563
107.059688,35,33.009514
107.685623,47,33.029972
106.719578,35,33.044357
108.324171,45,33.063301
107.716462,39,33.080062
108.589711,50,33.103211
107.321397,38,33.287385
107.375032,36,33.303652
108.756699,45,33.323352
106.570065,33,33.3383
107.800424,38,33.354609
108.494957,57,33.379257
106.872428,37,33.395445
106.920362,33,33.409908
108.566165,48,33.430188
107.131976,40,33.446859
107.476605,53,33.466496
107.510879,45,33.48596
107.666925,39,33.672532
108.402086,52,33.695756
107.659732,70,33.72487
109.043678,48,33.743399
106.991112,36,33.758683
107.056128,34,33.771802
107.372397,35,33.787435
107.363747,39,33.804552
109.31367,47,33.823868
107.570784,48,33.843192
107.045039,35,33.858339
107.973372,52,33.880254
107.257719,41,34.075326
107.45222,41,34.095127
107.746317,38,34.114143
106.85393,35,34.129761
108.439741,44,34.149499
107.54674,38,34.167629
107.413564,38,34.184166
107.14955,35,34.200049
108.040323,41,34.219685
109.353108,49,34.24029
106.973166,35,34.257358
107.395094,36,34.272944
108.705519,45,34.29178
108.904371,46,34.479246
108.547345,43,34.497936
106.857659,32,34.512994
106.779694,32,34.526619
107.605577,38,34.542975
108.282478,42,34.559301
107.870625,40,34.575594
107.55218,35,34.59173
107.179439,36,34.607734
110.137411,55,34.632558
107.355447,42,34.651188
107.843037,51,34.673242
108.405017,40,34.860454
109.401795,47,34.881063
107.952601,37,34.896762
107.361389,36,34.913257
107.340289,36,34.929042
109.593495,47,34.949394
108.276021,46,34.969539
106.555391,32,34.982307
108.206136,54,35.006254
107.096225,34,35.020066
107.541488,44,35.038789
107.452515,39,35.055037
108.138237,42,35.072102
107.481163,36,35.260674
107.617931,37,35.275792
107.681744,35,35.291529
107.913578,41,35.337865
107.509142,39,35.357114
107.111199,35,35.398118
107.019113,39,35.419879
106.914232,36,35.437775
107.247718,42,35.483412
106.905281,33,35.500402
107.463482,35,35.519108
107.956385,43,35.574633
107.888187,49,35.597453
