#{"t_start": 1783500516.9293172, "env_id": "None"}
r,l,t
107.888207,51,26.650102
108.439583,55,26.730669
106.808132,51,26.803441
-47.168501,23,27.302676
107.227171,43,27.380556
107.9521,58,27.461021
107.630785,64,27.505036
106.606609,45,27.531473
-42.583666,52,27.560638
107.375753,51,27.592114
107.155936,56,27.632206
107.901409,55,27.660663
-45.826944,25,27.675593
107.780589,47,27.958104
107.750003,52,27.985513
107.571986,78,28.053792
107.727848,58,28.104147
107.206609,49,28.149395
107.189005,50,28.222733
108.162918,53,28.258046
107.043724,45,28.287316
107.459668,61,28.332447
106.934737,43,28.360553
107.865941,57,29.16863
-43.738103,67,29.233584
107.888218,51,29.293458
108.041089,53,29.386638
108.217439,50,29.526045
107.851455,50,29.608359
107.281033,54,29.701369
107.124564,47,29.768707
106.946974,47,29.88456
107.792913,66,30.716727
108.210647,59,30.775882
106.997362,43,30.804493
107.648294,48,30.837584
108.011613,64,30.891659
108.479148,52,30.935723
107.888676,63,30.979805
107.528349,46,31.016869
107.233137,49,31.056366
107.452541,57,31.106172
109.534947,63,31.884426
107.22512,46,31.956096
107.426014,45,32.020004
107.795007,51,32.082233
107.731048,50,32.166703
106.974461,44,32.227303
109.000041,58,32.31122
108.611784,59,32.41714
106.93771,41,32.470793
107.513563,50,32.534204
107.508885,51,33.13146
107.531185,59,33.206963
107.252627,67,33.328707
109.242196,57,33.411721
107.662181,56,33.517359
107.182915,46,33.568976
108.260995,53,33.634956
-45.411453,40,33.678605
107.152159,43,33.728798
107.591391,50,33.793893
106.943231,58,34.30092
109.237322,61,34.345999
107.590178,50,34.380817
107.779961,43,34.402944
107.586031,43,34.434347
-43.515376,55,34.472287
-41.361776,60,34.502234
106.759416,36,34.518622
107.355052,48,34.547773
109.205398,65,34.584288
107.022049,52,35.036723
107.289734,46,35.08304
107.237106,45,35.144021
108.102605,45,35.219294
107.733725,56,35.276998
106.887362,48,35.316818
109.237572,54,35.346085
107.576648,47,35.380348
-44.111794,40,35.420588
107.002021,36,35.452916
108.220731,52,35.503052
109.368835,69,35.817864
107.771874,44,35.842898
108.270983,49,35.865932
108.800524,52,35.888019
-47.551301,19,35.89796
107.688605,45,35.917817
107.495328,48,35.93738
106.768181,41,35.953931
107.765274,49,35.975664
107.634082,47,36.002799
106.60749,34,36.020516
107.733605,47,36.276836
109.761368,59,36.322291
107.840134,44,36.352849
108.791663,50,36.418571
108.106373,45,36.468039
107.628905,46,36.501062
107.27167,41,36.527065
108.201729,58,36.558168
107.442426,42,36.580535
107.752013,48,36.604745
108.77471,49,38.169563
107.454742,49,38.236037
107.34412,47,38.303921
108.7505,54,38.416497
107.413348,40,38.46811
106.923006,38,38.536565
108.240432,45,38.609928
108.08812,53,38.674391
107.351827,46,38.769856
107.773667,43,38.831039
108.128323,49,38.898988
106.381914,31,38.965124
107.174406,34,39.534499
107.616488,43,39.561923
107.973321,43,39.59014
107.120306,39,39.610404
109.38776,53,39.635601
107.752025,44,39.655888
107.258495,43,39.679432
107.769237,42,39.700564
108.264711,53,39.730746
106.942883,35,39.747531
109.448761,50,39.77697
-47.497338,17,39.787196
109.007031,50,40.142558
107.8866,47,40.169148
108.640077,49,40.199586
108.207887,44,40.226536
107.34404,36,40.246118
107.965235,43,40.267844
107.524466,40,40.28613
107.557807,46,40.308465
107.811787,41,40.327571
107.683568,56,40.352684
107.182665,39,40.370906
107.671316,40,40.3909
108.726825,58,40.596146
107.765167,45,40.615565
107.706676,42,40.632464
107.318359,37,40.64758
107.32046,36,40.66184
107.160894,39,40.677318
107.201069,35,40.69245
107.565121,37,40.707517
106.706012,40,40.72333
109.440814,53,40.746004
108.673773,45,40.766486
108.709095,49,40.789763
106.824484,36,40.958133
107.359905,42,40.975131
108.205426,45,40.993913
108.052064,49,41.013945
107.361464,42,41.03115
107.499308,44,41.049304
109.436343,55,41.070608
108.517838,46,41.088428
107.62831,39,41.103676
108.238334,51,41.124181
108.65369,47,41.143907
108.359808,46,41.303959
108.485786,47,41.321244
108.111393,50,41.340152
107.684777,40,41.356299
107.520782,40,41.370948
107.015238,36,41.384309
106.954281,33,41.396591
107.054456,41,41.411668
108.616146,49,41.429001
109.900648,58,41.448938
107.182355,44,41.464863
107.370336,45,41.48122
108.549236,43,41.630757
-46.484426,27,41.640606
107.337044,38,41.653563
106.832592,43,41.66933
107.824715,40,41.68365
108.735833,49,41.7018
107.997627,43,41.71738
107.138083,41,41.732163
108.111766,54,41.751106
108.121219,39,41.765022
108.726086,48,41.781373
107.599228,41,41.795419
107.90237,47,41.93887
108.600653,41,41.952868
107.861004,40,41.966184
107.782397,39,41.97916
108.23894,51,41.996599
107.271127,38,42.010464
107.759558,46,42.025354
107.395929,49,42.041795
107.258921,36,42.053148
107.986442,50,42.070567
107.910677,43,42.086175
107.005467,39,42.09929
107.338855,36,42.245255
107.770424,41,42.260161
106.734768,38,42.273935
106.852483,35,42.286657
107.018211,34,42.299252
-46.775305,20,42.306579
108.734191,51,42.325848
107.897638,39,42.338866
108.414306,46,42.355602
107.341513,35,42.369225
107.507719,38,42.383125
107.811789,53,42.402328
107.812883,46,42.41871
106.753792,35,42.564184
106.790686,35,42.577438
107.807596,65,42.599954
106.955414,34,42.614566
-47.973357,14,42.619638
107.912897,47,42.636706
107.013614,38,42.651021
107.789729,37,42.662998
108.14318,39,42.676489
107.509937,36,42.687964
107.487097,40,42.70167
107.804363,49,42.719481
108.613217,45,42.734199
106.569017,35,42.869327
107.521648,43,42.883976
109.127516,50,42.900244
107.736581,39,42.913546
107.796715,38,42.926635
108.142274,40,42.939594
108.658328,43,42.953778
107.142663,37,42.966458
107.920529,44,42.981551
107.47388,39,42.994903
107.826537,41,43.008813
109.116829,47,43.025253
107.742723,39,43.162854
107.793992,38,43.175492
107.196233,41,43.188829
108.641339,42,43.202683
107.571123,40,43.217835
107.490009,39,43.231666
106.162062,69,43.254378
107.842765,47,43.270871
108.140988,55,43.290238
108.47481,51,43.308214
108.146929,45,43.322306
109.387814,53,43.483449
107.970272,42,43.497839
107.737426,38,43.512077
107.853215,43,43.526985
108.335746,41,43.539685
107.857067,36,43.551977
110.059469,55,43.572142
107.486477,39,43.58582
107.875756,42,43.6005
108.373083,41,43.614925
107.244134,33,43.626871
107.137934,37,43.639212
107.416676,48,43.780911
107.725606,38,43.794131
107.598598,42,43.810761
107.46244,42,43.826113
107.464678,38,43.839206
108.238584,44,43.854086
107.703978,40,43.867105
107.766156,51,43.883402
106.990187,39,43.897268
107.739976,43,43.912104
107.154481,35,43.923255
107.6891,41,43.936677
107.274365,38,43.949251
107.253901,34,44.082885
107.088979,35,44.095465
107.575685,44,44.112238
106.763096,33,44.123059
107.210785,32,44.133796
109.229819,49,44.149351
107.381087,36,44.162212
-47.063344,20,44.168913
107.907863,38,44.181352
107.574363,37,44.193797
108.107841,41,44.207406
108.105083,40,44.219993
106.716071,32,44.230934
107.789215,38,44.243999
107.506259,48,44.38665
106.96417,36,44.39927
107.328939,36,44.411046
107.74085,41,44.425618
107.123691,34,44.437837
107.227933,37,44.450527
107.558185,38,44.463111
106.369616,35,44.474736
107.780048,42,44.49042
107.032864,35,44.501407
108.284441,40,44.514912
108.928332,48,44.530869
107.780174,37,44.543228
107.427132,36,44.678777
108.651439,42,44.693192
107.898041,40,44.707829
107.597698,38,44.720026
107.756353,39,44.733805
106.830787,35,44.745229
110.154989,53,44.762323
106.747593,32,44.772988
107.070249,33,44.784274
106.795369,40,44.797628
107.173207,37,44.810414
107.168725,38,44.825083
108.596212,42,44.838917
108.008251,41,44.975982
106.607442,31,44.986732
107.211924,34,44.998195
107.733383,37,45.010904
107.086407,33,45.022074
107.159365,36,45.034204
107.128567,36,45.04588
107.727939,42,45.059564
-41.956683,44,45.074168
107.568588,40,45.087996
107.398215,38,45.100742
108.832859,46,45.115768
107.548334,39,45.128299
106.893643,32,45.13932
108.053019,39,45.272899
108.155165,41,45.286941
108.761195,49,45.303217
107.577541,39,45.317374
109.148385,45,45.333073
109.045888,42,45.347453
107.810202,39,45.360959
107.040648,35,45.373038
107.527184,46,45.388835
107.584847,35,45.401355
107.128507,33,45.412511
107.554984,36,45.42402
