#{"t_start": 1783500437.095673, "env_id": "None"}
r,l,t
-47.212953,266,15.696342
106.756457,65,16.025047
2.360709,300,16.182465
107.234665,125,16.257516
107.115735,94,16.63448
107.104972,61,16.664846
106.179901,213,16.772999
-44.904563,87,16.822289
106.419176,79,16.868947
107.601571,64,17.20457
107.187007,67,17.242767
107.50315,77,17.277347
106.692759,132,17.343556
106.462067,68,17.38318
107.622572,78,17.419829
107.933187,74,17.746224
107.435439,188,17.861025
108.598456,75,17.903995
107.487064,83,17.950749
-44.872394,58,17.975105
-43.720834,125,18.317883
107.99844,87,18.357792
107.131951,61,18.385926
-42.811443,62,18.416278
107.133803,66,18.455247
108.663898,64,18.48725
106.927991,51,18.514313
107.950359,68,18.550411
106.727067,74,18.972075
106.715804,54,19.028729
107.336204,59,19.106135
106.730428,70,19.173312
107.733056,73,19.247825
-43.137019,75,19.344431
107.302531,62,19.438979
108.148136,69,20.387778
107.510513,69,20.457505
107.52251,58,20.512117
107.657701,91,20.613542
107.67306,99,20.710062
107.354045,126,20.821245
106.890559,68,21.566393
106.369943,52,21.623443
107.790559,54,21.683067
-44.226658,63,21.736055
107.383046,56,21.78632
107.298638,90,21.856348
106.39181,44,21.888397
108.071161,68,21.941309
-49.2953,24,21.967914
107.226476,50,22.608516
106.975317,92,22.698959
107.158284,52,22.764646
109.067274,79,22.844229
108.964604,61,22.910272
107.823576,64,22.971851
107.536747,51,23.023707
107.632806,52,23.075628
109.478714,67,23.707561
108.447675,61,23.787022
108.191516,56,23.839709
107.064498,47,23.885212
107.740721,58,23.940939
106.842282,109,24.04135
109.245935,59,24.111482
-45.41809,162,24.90442
106.744618,48,24.962058
108.531007,73,25.018613
107.923859,59,25.071995
107.299934,47,25.110025
107.113102,61,25.168125
107.981723,51,25.215691
108.048845,69,25.282643
108.049907,72,26.013912
109.257009,67,26.084785
107.010698,70,26.142298
108.218267,70,26.200896
107.664017,56,26.249919
107.607089,44,26.270717
106.691111,50,26.301469
107.646032,53,26.341647
107.706067,72,26.394406
107.629333,49,26.726617
106.931437,55,26.758727
106.784558,83,26.803765
108.190695,53,26.829896
106.939628,48,26.853188
107.619535,51,26.879258
107.318327,66,26.911786
108.671625,62,26.941558
-42.343846,76,27.249068
107.462944,59,27.2783
107.084682,53,27.303743
107.354887,50,27.33058
107.901223,48,27.359408
107.937682,53,27.391085
-43.743219,107,27.447172
106.446291,48,27.468755
107.185072,43,27.489599
-43.651842,57,27.762938
106.947372,47,27.784125
107.186849,49,27.806622
108.265956,61,27.836031
-44.172394,129,27.901485
108.937927,76,27.937839
107.023557,104,27.991411
106.970196,39,28.306335
-44.70285,60,28.342996
107.972866,122,28.41564
-43.437686,61,28.451264
107.659659,59,28.480511
106.800996,47,28.505779
106.884708,50,28.529574
107.102356,45,28.549352
107.193851,63,28.917838
107.391625,54,28.947956
110.080323,80,28.998679
108.35336,65,29.031513
108.010004,58,29.059616
107.114567,65,29.097228
108.54831,54,29.136557
109.132322,59,29.166424
108.485959,54,29.19329
107.208259,44,29.512424
106.579019,49,29.537291
107.536499,51,29.563152
106.371884,44,29.58477
107.910213,53,29.613929
107.381213,66,29.648367
108.504367,58,29.683744
106.674678,44,29.710474
107.650959,46,29.734746
-44.53717,76,30.02291
107.591167,72,30.065437
106.609708,41,30.087247
107.147032,46,30.113952
107.166212,45,30.140465
108.26262,59,30.173931
108.596279,60,30.215135
106.757387,44,30.238027
107.417209,56,30.265548
-45.445924,35,30.281289
108.049294,61,30.575045
107.154811,52,30.599783
106.873302,73,30.633765
107.814499,50,30.658019
107.06399,50,30.682649
107.695645,44,30.701996
107.448827,70,30.73707
107.548469,45,30.756953
106.576368,39,30.779999
107.857351,58,30.813342
108.193921,78,31.097608
106.521516,61,31.128214
107.668032,42,31.148348
108.18607,73,31.186219
107.904012,68,31.222329
106.786944,57,31.255809
107.83773,46,31.289468
107.723831,49,31.31723
107.297179,51,31.356229
107.882168,69,31.737632
107.450974,41,31.756442
108.797096,53,31.782854
106.677817,41,31.801853
108.107721,63,31.836864
107.003541,50,31.860231
107.245,53,31.887979
107.176655,59,31.918831
106.947582,49,31.947099
106.965587,46,32.246786
106.975476,41,32.267148
107.105678,64,32.301272
107.718094,99,32.354757
106.992974,62,32.399388
108.404871,52,32.430391
107.567587,40,32.448839
108.323808,49,32.47237
107.580902,63,32.507382
107.066084,52,32.8728
107.709575,52,32.907257
107.502857,52,32.938154
109.704226,66,32.973434
107.697412,50,33.009631
108.11962,71,33.045663
107.813574,40,33.066056
107.240733,38,33.085773
106.990389,55,33.116365
108.929999,65,33.156186
107.685279,48,33.579768
107.349236,49,33.603712
109.1036,69,33.645375
107.280056,62,33.678142
107.165887,44,33.702457
106.984411,41,33.723091
107.982599,59,33.750262
107.708909,45,33.773392
106.946293,38,33.796447
108.965747,53,33.821965
107.058322,48,34.13585
108.318951,61,34.167284
107.676484,53,34.191358
108.412483,58,34.222119
-43.8323,55,34.255437
107.80031,55,34.284431
107.611187,50,34.309101
107.092546,44,34.331769
106.741384,43,34.35289
109.489097,61,34.668508
107.630574,83,34.706716
107.809239,42,34.727089
107.998946,60,34.753303
106.969235,47,34.777729
108.514484,47,34.80352
107.921146,61,34.839785
106.881385,39,34.864966
107.771435,69,34.90021
107.380383,58,35.224085
107.100888,39,35.255867
107.224693,48,35.284435
106.782612,36,35.305945
-42.446898,54,35.33434
106.772144,47,35.356918
108.144243,53,35.388573
108.32973,56,35.420196
108.727723,56,35.449026
106.655723,37,35.472647
107.996614,57,35.503517
107.320853,44,35.831703
107.572388,66,35.869161
109.423429,66,35.907917
107.65799,61,35.939263
108.196816,54,35.971588
107.889684,45,35.994777
107.289299,55,36.02226
108.286717,48,36.047702
107.41864,40,36.068379
107.128483,40,36.099625
107.716774,54,36.462561
107.199707,41,36.49125
106.965211,39,36.512579
108.035438,58,36.55431
107.0593,44,36.591012
108.488978,48,36.620222
107.492271,46,36.647184
107.2369,43,36.670082
108.358312,58,36.698655
107.030975,37,36.717553
107.561723,42,36.738447
109.207404,61,37.119719
107.41865,44,37.157976
106.677233,35,37.174844
108.08669,48,37.199723
107.079616,42,37.220096
108.499534,77,37.263471
107.324137,50,37.285594
109.041888,61,37.319694
107.687209,45,37.341329
107.806529,63,37.373117
108.453069,51,37.713491
107.805633,46,37.73456
107.123903,43,37.761067
106.815567,42,37.78081
107.607072,41,37.801698
106.937306,65,37.83758
107.551521,46,37.862484
106.97604,36,37.882955
109.48927,65,37.923184
108.56566,53,37.956175
107.113146,43,38.271995
107.42556,69,38.307382
107.099868,40,38.327718
107.723087,45,38.357127
108.446689,47,38.404001
108.482271,64,38.475132
108.912393,59,38.53027
107.688521,47,38.569578
106.774751,39,38.604594
107.968694,49,38.64645
108.533551,58,39.173751
106.868439,37,39.19375
106.959465,36,39.218214
107.671113,43,39.247902
108.051764,49,39.288556
107.975361,39,39.318425
108.367015,46,39.355991
107.601471,47,39.403259
108.649614,64,39.497949
107.004285,41,39.542479
107.257029,37,39.588172
107.94833,41,39.623892
108.987325,47,40.072987
107.801539,61,40.10759
107.420769,55,40.136755
106.893789,35,40.156918
107.557185,46,40.18652
107.80261,48,40.213703
107.449306,45,40.240816
108.83508,54,40.270151
108.205574,44,40.29022
108.762889,59,40.320637
108.214664,55,40.640897
-44.510019,33,40.656684
108.649988,54,40.68668
107.706058,45,40.711295
106.928468,39,40.734499
107.400464,36,40.754615
107.125904,40,40.77313
107.066038,41,40.797139
107.408237,40,40.817827
107.476905,38,40.842761
107.58752,39,40.868202
107.588057,38,40.885491
106.805713,36,40.90666
107.526809,42,41.19699
107.20538,34,41.214687
107.297706,42,41.235207
106.774311,34,41.252331
108.748667,54,41.281213
108.973025,45,41.302205
107.317347,56,41.334253
107.785929,42,41.353928
107.677389,40,41.378346
107.435639,37,41.408274
-45.331102,31,41.430153
107.555906,45,41.45323
107.172532,36,41.747798
107.203553,36,41.76737
107.565858,38,41.78632
106.98767,36,41.803662
108.082209,45,41.832875
107.466572,39,41.852407
106.912898,39,41.870897
107.263224,36,41.893892
107.502352,42,41.916148
109.03434,47,41.93872
106.701757,35,41.953999
107.544092,39,41.972396
-43.997316,33,41.988761
106.716627,34,42.279584
106.902017,40,42.300439
107.519254,38,42.319426
107.415138,42,42.344722
107.369017,49,42.369768
108.546492,43,42.389473
107.207421,45,42.414604
108.11499,42,42.434285
108.041451,46,42.454904
106.754588,36,42.471666
107.521725,42,42.495596
107.810152,41,42.514796
108.055144,42,42.53419
108.283657,40,42.802756
106.91787,33,42.818068
106.583512,34,42.834444
107.561777,37,42.853284
107.781693,40,42.873302
108.478266,47,42.89666
109.400804,58,42.927055
107.824071,41,42.950701
107.298576,48,42.974188
106.862321,33,42.989216
107.538759,37,43.008886
107.447126,40,43.032657
107.009273,36,43.314957
107.527894,43,43.336417
108.324,46,43.358481
107.311303,36,43.375426
-45.875572,33,43.390545
107.60631,38,43.410191
107.14613,52,43.434291
108.559549,39,43.453911
107.772813,57,43.483451
106.892196,33,43.503642
107.545977,39,43.529212
107.830945,42,43.550243
107.424481,38,43.576812
