#{"t_start": 1783500516.929842, "env_id": "None"}
r,l,t
-44.369779,154,12.05291
108.113901,131,12.160194
107.318311,125,12.24114
106.52045,117,12.303409
107.380686,72,12.700409
107.267822,112,12.769404
-48.607133,22,12.781457
-47.965622,21,12.793322
106.308216,96,12.852084
107.964549,107,12.916569
105.750283,130,12.998415
108.984445,119,13.421434
106.871883,101,13.484212
106.741941,77,13.541804
106.899136,63,13.581368
107.574948,73,13.62936
109.020462,157,14.038077
-45.29529,36,14.061436
107.119449,75,14.099339
107.457223,93,14.150537
107.672544,86,14.198263
108.192724,115,14.259654
107.250653,132,14.65963
107.594301,102,14.715844
107.347895,76,14.758296
109.308722,103,14.829453
107.168729,90,14.89697
-44.779652,154,15.290916
106.318764,65,15.32906
107.568163,104,15.381442
106.850128,86,15.426276
106.799779,90,15.465916
108.799707,88,15.896406
106.81893,80,15.932098
106.550281,78,15.965661
106.159432,184,16.052549
106.910641,66,16.080851
106.381781,65,16.110078
108.595029,79,16.371268
-45.503166,80,16.409887
106.796661,73,16.442183
106.984285,73,16.473262
107.193965,99,16.519317
-45.568724,112,16.568042
106.321186,115,16.850784
108.231895,70,16.918329
107.350592,59,16.968298
107.246282,93,17.035712
108.711729,72,17.085574
107.470254,70,17.160939
108.455771,93,17.491449
106.908674,82,17.542145
106.421621,61,17.586609
106.832198,149,17.715889
107.492329,61,17.746605
108.19156,68,17.788861
-44.573119,150,18.152228
108.1061,83,18.192395
106.729037,64,18.221144
107.884792,68,18.252172
-43.63117,81,18.291795
107.077463,69,18.325294
108.487099,68,18.61576
107.766308,65,18.648939
107.009121,56,18.678228
106.606723,59,18.704258
107.156888,60,18.731344
108.59636,76,18.765218
106.748496,50,18.7913
108.040829,69,18.81953
106.292079,59,19.022559
106.975701,55,19.046948
107.044184,67,19.074778
107.920995,79,19.10843
107.17369,83,19.144934
-44.710673,57,19.168635
107.380907,53,19.192942
107.327779,67,19.221457
107.274962,60,19.447784
106.324352,67,19.475784
107.51881,53,19.499652
107.47287,64,19.528235
-44.531898,59,19.553105
107.856658,56,19.577331
-42.362334,78,19.618339
107.758132,61,19.647706
-42.973361,74,19.884523
106.298241,61,19.917841
107.991976,56,19.943001
108.159544,63,19.969145
106.739464,53,19.993076
-44.076374,55,20.016433
107.834445,65,20.044943
109.702687,90,20.082942
108.003906,56,20.284195
106.674909,58,20.309425
107.984467,60,20.334033
106.725197,103,20.382022
106.742261,63,20.409229
107.864862,65,20.435541
106.538959,68,20.463113
107.642129,82,20.49907
107.865138,70,20.734971
107.482034,58,20.76292
107.377612,62,20.796205
106.776984,49,20.822436
108.732239,69,20.855136
107.140646,71,20.894317
107.834991,59,20.921586
107.326411,71,20.952703
108.344195,65,21.15209
106.786909,48,21.171123
107.857787,61,21.19613
107.419808,63,21.221065
107.314348,54,21.243495
-43.727706,66,21.2674
107.115604,52,21.285072
107.563493,49,21.302753
107.53054,58,21.455271
108.213248,101,21.492021
106.934363,50,21.510579
106.980483,54,21.529841
108.785614,83,21.560618
107.046532,42,21.575876
-46.847922,24,21.583824
-46.606511,24,21.593555
106.529249,69,21.618678
107.88429,57,21.641294
107.216855,49,21.963302
109.957093,78,22.022618
106.31289,48,22.063492
-45.083236,33,22.084927
107.597555,62,22.131884
107.044526,82,22.188524
108.230157,63,22.22294
107.442599,48,22.245207
108.352976,66,23.211227
106.618174,44,23.277229
-43.154874,65,23.386388
109.995348,90,23.556094
107.056709,82,23.633966
107.7476,55,23.829026
107.762196,68,23.939859
108.485117,63,24.042289
106.840717,61,24.615986
107.443513,55,24.731792
108.48757,72,24.861528
107.216638,56,24.948484
107.597212,58,25.050601
107.308018,60,25.17779
107.704104,61,25.262171
107.538311,52,25.30776
107.290441,61,25.375918
108.433676,60,26.211835
108.354965,55,26.283214
107.181284,69,26.337927
108.414332,61,26.389569
107.289579,53,26.448869
107.488473,45,26.524441
106.930733,58,26.628028
107.073422,44,26.694298
107.789105,60,26.784468
108.179007,63,27.353006
106.990617,52,27.431178
108.372989,65,27.492047
107.954787,46,27.519954
106.977325,50,27.54843
107.39283,52,27.577473
108.957685,59,27.621105
106.945768,42,27.644345
107.78852,58,27.676205
107.830986,58,27.963088
-47.797034,14,27.969096
108.37682,84,28.037567
109.124209,77,28.103805
109.233411,70,28.177985
107.30262,47,28.236977
107.533443,58,28.269343
108.238939,54,28.309533
107.237795,46,28.340405
107.078202,50,29.137519
108.218092,68,29.20123
106.66656,53,29.252052
109.716485,62,29.33578
107.042345,51,29.468308
107.03789,45,29.559656
-41.275216,83,29.710239
106.423767,53,29.796298
107.29441,47,29.915885
107.074562,47,30.017555
107.574825,51,30.750801
107.57748,51,30.795667
107.815583,53,30.833492
107.211434,50,30.874514
106.790384,45,30.912138
107.077005,44,30.948257
107.419244,58,30.988051
109.590657,60,31.036091
108.060237,65,31.091185
107.983677,49,31.834768
-42.282872,53,31.925436
107.396499,42,31.985381
108.59732,53,32.053548
107.83627,49,32.135631
106.589981,49,32.204618
107.275615,49,32.267792
107.065303,67,32.382081
108.25327,55,32.465284
110.001412,67,32.551561
106.435293,43,33.136142
106.551282,50,33.199012
108.051832,65,33.315022
-45.09364,40,33.374143
108.626954,52,33.477954
107.794009,78,33.57457
107.192206,42,33.62849
108.173541,60,33.696819
106.845861,52,33.759505
-46.701444,27,33.793614
107.661084,57,34.29887
107.716993,42,34.330688
106.589032,42,34.357092
107.420161,45,34.387718
108.723088,54,34.423096
107.527993,48,34.45467
107.685126,44,34.48304
107.711889,42,34.503294
-45.199237,33,34.518594
109.816452,54,34.550616
107.054695,52,34.58118
107.865963,50,35.027162
107.882465,50,35.080521
107.723012,44,35.134583
107.175441,44,35.210921
107.526012,50,35.259658
107.692643,56,35.313265
107.268428,55,35.344396
108.040768,51,35.381136
107.654809,50,35.432549
107.886757,56,35.481642
107.200793,47,35.792185
108.637693,57,35.826993
106.631847,43,35.847592
108.482339,63,35.877682
108.060226,48,35.899432
107.376373,42,35.917828
107.64992,65,35.944733
107.230576,37,35.960113
106.773679,37,35.976082
106.989499,39,35.999916
107.159172,45,36.024122
107.895459,45,36.278155
108.122071,50,36.318858
108.160387,46,36.347684
108.371621,56,36.418985
108.656999,61,36.482264
109.644416,59,36.519489
106.700641,40,36.540688
107.309175,43,36.563468
107.908272,41,36.586301
108.258981,51,36.613432
-46.486101,23,36.627468
107.26374,41,38.214626
-46.109986,19,38.237612
109.364935,51,38.314043
107.506433,46,38.414397
108.697536,45,38.475959
106.443842,36,38.537031
107.933663,47,38.618652
107.105081,36,38.661257
107.379376,42,38.743187
-41.843467,55,38.824207
108.223168,53,38.89561
108.002343,46,38.981677
109.156906,58,39.558304
108.227949,53,39.59222
-46.75375,21,39.601367
107.655975,47,39.62641
107.765005,41,39.645511
107.571687,39,39.664018
107.547222,43,39.686712
108.769739,49,39.714744
107.774705,41,39.735422
108.102451,46,39.757774
106.638106,35,39.779954
107.887553,50,40.134833
106.984724,41,40.160932
107.500178,41,40.183193
107.604417,42,40.211818
108.994786,55,40.241965
107.868681,42,40.263304
108.115742,45,40.284206
107.151896,43,40.304424
106.687747,35,40.320911
107.476262,41,40.339618
106.748474,39,40.358705
107.172032,37,40.376518
106.804433,36,40.393424
107.797027,41,40.590253
107.705592,38,40.607519
107.805224,41,40.624161
107.649882,41,40.641117
107.455125,38,40.655904
107.32231,40,40.671697
106.662242,35,40.685983
108.398295,54,40.709198
-45.067722,36,40.723485
108.375856,44,40.741727
107.311086,54,40.76664
107.188089,35,40.782984
107.67228,44,40.954003
107.423551,37,40.970019
107.890356,54,40.992944
107.831894,49,41.012992
107.922563,47,41.032276
106.950842,37,41.047593
107.388009,41,41.063844
107.504872,40,41.079742
107.269365,70,41.106515
108.084047,51,41.127145
106.673193,37,41.142574
107.858943,45,41.302256
106.54454,37,41.316366
107.642798,39,41.331284
108.95066,49,41.349856
107.636245,41,41.365665
107.134017,40,41.380324
109.308845,52,41.399525
106.817558,37,41.412965
-47.515413,19,41.419309
107.549263,39,41.433082
108.51192,50,41.450719
107.632382,39,41.4648
107.775063,41,41.479391
108.334008,68,41.637966
106.656546,35,41.650315
110.159127,53,41.669664
107.583085,39,41.683588
107.759067,39,41.698226
106.587162,36,41.711367
107.272169,39,41.725654
107.805051,40,41.739142
107.770625,40,41.753657
108.369968,47,41.770099
107.567765,48,41.78593
108.413813,46,41.929405
107.941943,42,41.94462
106.849287,34,41.955189
107.608044,39,41.968255
108.021028,49,41.98506
107.948649,40,41.998698
107.299095,35,42.011427
107.584517,41,42.024497
107.901708,46,42.039349
107.319336,38,42.05186
107.049966,37,42.065211
107.335075,46,42.081533
108.754187,53,42.0995
107.409435,40,42.246876
108.064777,38,42.260784
107.092868,34,42.272644
107.640732,45,42.290166
108.540311,52,42.309452
107.335725,47,42.326406
107.247467,38,42.339278
108.807602,43,42.354702
107.925916,45,42.371902
107.458977,38,42.385745
108.269589,45,42.402267
107.038453,37,42.415447
108.761677,50,42.566247
-48.301596,11,42.570138
107.824597,38,42.58407
107.248402,44,42.599533
107.489664,38,42.615507
107.05419,38,42.629411
108.403299,42,42.645449
107.097011,38,42.658188
106.655365,37,42.669999
107.919503,45,42.685315
107.121755,36,42.697763
107.179183,37,42.711214
107.651361,39,42.724408
109.479148,54,42.865631
106.999413,34,42.877478
107.019947,41,42.891161
107.914527,42,42.904191
109.242459,49,42.920997
108.484233,41,42.934813
106.82967,36,42.946745
110.067741,49,42.963289
108.202016,42,42.977872
106.983163,38,42.990621
107.323516,37,43.002924
107.338832,45,43.017925
106.566702,35,43.031004
107.718725,44,43.16961
107.79324,40,43.183174
106.725608,32,43.193959
109.589038,53,43.212811
107.334551,37,43.22637
109.539163,55,43.244675
107.797666,41,43.258315
109.232274,46,43.274972
108.001184,42,43.288965
107.185484,47,43.304415
109.313584,50,43.321386
106.644073,31,43.475282
107.566676,37,43.487743
107.981935,40,43.501441
107.210273,38,43.515744
107.517964,43,43.530321
107.387169,44,43.544536
107.728708,38,43.558501
108.935464,48,43.576354
107.441152,39,43.588431
107.809216,39,43.602677
106.980138,35,43.61486
107.878468,44,43.630547
106.947649,35,43.642769
109.152566,45,43.782844
109.103083,47,43.79874
-48.442373,14,43.804526
107.010307,33,43.817528
107.173491,34,43.830311
108.005451,41,43.844888
107.511734,37,43.857389
108.641366,46,43.871326
108.766099,46,43.886106
108.522867,47,43.903084
108.154146,38,43.915687
108.350496,47,43.930954
108.277291,40,43.94423
107.618103,45,44.081346
107.576225,35,44.093899
108.925408,46,44.111279
108.24951,59,44.131082
106.841005,33,44.141846
109.665961,49,44.158171
108.484949,38,44.171021
107.073378,34,44.182138
107.061636,34,44.193704
108.166066,41,44.207337
107.713978,41,44.220156
107.902156,38,44.23312
106.730489,33,44.244708
108.952125,47,44.386871
108.466693,45,44.402145
108.743767,45,44.416438
107.855569,39,44.431496
108.18037,39,44.445549
107.378114,36,44.457579
107.919364,45,44.471752
106.718587,33,44.483607
107.482648,35,44.496128
107.997933,38,44.508959
107.344694,37,44.520652
108.587804,43,44.535169
107.798751,42,44.548774
107.489641,37,44.68489
108.000763,41,44.69938
107.772475,44,44.714953
107.253864,38,44.728543
107.130025,33,44.738815
106.778417,36,44.750743
108.3632,49,44.766615
107.799852,38,44.780105
109.46063,46,44.795263
107.339097,34,44.806451
107.202089,37,44.819713
-45.764355,27,44.830481
107.018187,35,44.842384
106.826157,36,44.977331
108.296367,44,44.992834
107.432586,37,45.004153
107.981415,36,45.017345
108.54906,41,45.031273
108.253628,42,45.044732
107.284073,38,45.057061
108.282037,41,45.070123
108.092801,41,45.084766
107.963138,38,45.097717
107.588661,39,45.11054
107.58528,36,45.12168
108.716418,48,45.138068
107.269373,46,45.275221
107.620371,34,45.28571
107.26295,34,45.297386
109.264875,48,45.313906
107.196515,47,45.330587
109.512295,47,45.346585
107.24393,38,45.359767
110.025493,46,45.376448
108.225802,42,45.391021
107.036089,33,45.401872
107.863162,36,45.413801
107.245699,37,45.425819
