#{"t_start": 1783500437.096427, "env_id": "None"}
r,l,t
106.969896,48,29.545971
108.061304,47,29.567794
107.488839,57,29.598333
108.211157,66,29.63385
107.298315,46,29.662345
107.148095,46,29.68512
109.048261,65,29.72442
107.537763,48,29.747825
107.89579,65,30.032888
107.320154,72,30.071762
107.339925,61,30.107038
107.608021,47,30.135803
108.186212,66,30.173391
109.35602,81,30.227053
108.40809,48,30.249758
106.644815,41,30.269127
107.544808,43,30.287797
107.778355,46,30.576305
107.705938,58,30.603042
106.637691,51,30.627741
107.937827,48,30.651005
-44.099141,96,30.695861
107.630512,48,30.721148
107.656304,54,30.746359
-44.531533,65,30.779718
108.560391,50,30.807209
108.327377,59,31.084173
-46.040624,28,31.097485
108.260478,60,31.127703
108.684777,66,31.157767
107.208188,42,31.18105
107.557135,61,31.213591
107.198031,43,31.238413
107.585037,58,31.275478
106.91462,39,31.301626
107.491915,46,31.329346
107.40885,49,31.713314
107.221144,41,31.73279
107.766031,51,31.755919
107.26084,45,31.77851
108.653102,73,31.813071
107.694662,62,31.848076
107.466918,48,31.86929
106.269406,40,31.891757
106.955188,49,31.917243
107.056155,50,31.946021
107.065773,46,32.245447
108.439329,60,32.2782
-47.402546,25,32.288238
107.2884,46,32.318375
107.226009,42,32.339307
108.262152,52,32.365152
107.900235,49,32.401681
108.038816,53,32.433328
107.375631,46,32.454568
107.448931,39,32.473862
109.286767,65,32.511733
108.050616,79,32.89704
107.035214,95,32.950993
107.878136,51,32.982496
107.67104,41,33.009624
108.228555,53,33.035344
108.863517,58,33.06565
-49.225046,10,33.070409
106.3077,44,33.094398
108.21501,69,33.138085
107.120799,44,33.555461
106.849914,41,33.580162
108.971877,57,33.607053
107.769636,61,33.645711
108.041694,49,33.671193
108.622014,74,33.711879
107.889145,52,33.736156
106.880687,34,33.751604
106.836437,44,33.775054
-46.153469,28,33.791701
108.311974,53,33.818577
108.020075,58,34.137275
109.585901,57,34.166772
106.455346,36,34.183705
109.557289,56,34.213018
106.745455,54,34.239462
106.615753,39,34.266368
-43.203149,54,34.294187
107.6895,55,34.319932
107.815695,49,34.346306
106.899996,45,34.368058
106.676234,35,34.669805
108.516559,63,34.699896
107.884792,44,34.719385
107.978308,78,34.754235
108.140977,49,34.77997
107.39137,41,34.803039
107.108668,45,34.831795
107.439457,40,34.851939
107.460201,44,34.880272
107.098572,59,34.911831
107.574525,59,35.245065
108.154509,48,35.273098
107.251135,41,35.299452
107.597142,58,35.328737
107.05789,41,35.349382
108.548204,53,35.379432
106.960416,46,35.404621
106.98416,59,35.435999
107.60719,41,35.461233
107.315351,42,35.485885
107.718501,39,35.50548
107.357189,52,35.837418
106.963246,37,35.857052
106.749144,39,35.882132
108.15209,45,35.909449
107.393508,44,35.932116
106.49853,35,35.951152
106.590139,41,35.974018
107.150979,42,35.995738
106.591953,39,36.015309
107.537649,43,36.037008
107.938851,55,36.066764
108.144898,56,36.106096
107.899939,59,36.472902
107.149247,39,36.499836
107.004221,51,36.529562
107.041655,43,36.563959
106.724822,40,36.601758
107.601915,50,36.627322
107.457931,44,36.651916
106.805366,61,36.683474
107.834319,45,36.704687
106.959058,39,36.72759
107.698595,50,37.094933
106.8999,39,37.12304
107.130339,45,37.161003
106.672859,45,37.182856
107.901724,43,37.202527
107.982236,48,37.23002
107.193949,40,37.251427
107.073488,38,37.269332
107.7344,48,37.292019
108.077057,51,37.320987
107.115504,52,37.347636
109.159126,68,37.689759
107.460023,62,37.724695
107.294222,45,37.748867
107.032386,44,37.772449
107.630524,46,37.796728
108.077211,41,37.819879
107.738328,45,37.843799
107.85469,45,37.866685
107.730069,47,37.893387
107.102278,61,37.936695
107.015423,49,37.963162
107.633294,51,38.281413
108.402291,48,38.306881
107.694915,41,38.32764
107.36032,51,38.36248
107.741087,46,38.410578
107.473413,49,38.463429
107.57625,50,38.513073
107.66366,43,38.554999
107.604034,42,38.583637
107.079204,44,38.625428
107.251779,59,38.680594
108.190383,61,39.194845
107.972086,44,39.221747
108.553986,61,39.272537
107.762409,45,39.30919
108.273322,47,39.342435
107.455977,45,39.382995
107.713095,40,39.42406
107.192837,39,39.493282
107.753416,46,39.547673
107.279979,47,39.598193
107.318668,51,40.054943
107.948901,50,40.085807
106.67275,36,40.107665
108.245648,48,40.133007
107.295977,35,40.153615
107.342108,48,40.184207
107.778455,42,40.20641
107.559393,60,40.244148
107.596856,42,40.26656
108.087506,59,40.294981
109.600689,50,40.319429
107.330343,38,40.63179
107.200016,38,40.650609
107.231082,38,40.669626
107.89233,43,40.695151
107.584724,50,40.723902
107.662448,43,40.748226
108.837487,50,40.771073
109.116141,58,40.803488
106.712407,32,40.820578
107.936116,49,40.854201
107.007342,38,40.875792
107.066195,36,40.893046
108.343758,51,41.189169
107.747104,44,41.212375
107.499562,38,41.231619
108.54369,50,41.255984
107.834353,41,41.278209
107.043872,37,41.295503
107.237024,38,41.317534
107.745297,42,41.339079
107.817166,45,41.362145
108.4496,41,41.389933
107.564145,38,41.418308
106.969955,34,41.439737
107.37451,38,41.461179
107.194511,36,41.754057
107.564845,44,41.778715
106.737286,30,41.791562
107.284341,41,41.814276
107.435599,46,41.840764
107.581131,51,41.866917
107.821182,44,41.893689
108.944528,48,41.918262
107.851488,43,41.938938
106.960385,34,41.953929
108.199764,49,41.978662
107.567385,43,42.002032
107.462867,47,42.297301
107.361038,37,42.315575
107.128866,39,42.33848
109.498072,56,42.367817
108.045069,49,42.390373
107.91852,43,42.414504
108.786905,48,42.437043
107.932778,46,42.457092
107.913668,41,42.478767
108.031449,46,42.50121
108.06867,52,42.52737
107.934862,43,42.797002
107.646354,39,42.815013
107.831005,53,42.839962
109.590367,50,42.866162
107.326581,40,42.884942
108.993898,46,42.906852
107.772528,53,42.936713
106.485094,32,42.956886
107.671729,38,42.974281
106.913056,36,42.990357
108.162196,44,43.014867
107.490186,46,43.039631
108.529884,52,43.331331
107.888307,50,43.354712
108.139663,44,43.376614
107.366742,36,43.39408
107.527636,45,43.415888
108.70357,42,43.434678
106.961474,43,43.456241
106.453524,34,43.471959
107.029682,35,43.493108
108.459715,42,43.520693
107.818183,39,43.539778
107.314466,43,43.568874
