#{"t_start": 1783500481.003017, "env_id": "None"}
r,l,t
108.939642,93,14.346917
105.891257,121,14.413607
106.57873,112,14.747693
106.854632,70,14.780015
-47.276411,28,14.794267
106.389361,145,14.864227
108.742682,99,14.918135
107.046095,83,14.958959
107.014448,93,15.300503
107.666165,78,15.34097
106.544486,68,15.373156
-44.965085,84,15.414727
-44.897168,75,15.454887
109.684244,85,15.498762
108.372041,94,15.546012
108.249631,71,15.854461
106.529439,73,15.887338
106.662275,91,15.928999
-46.910954,25,15.940799
107.592509,60,15.971033
107.417692,58,15.996969
108.10592,86,16.03767
108.56008,92,16.342797
107.209396,77,16.380877
107.721146,60,16.415507
106.830602,62,16.455031
107.813097,80,16.505281
107.353804,60,16.530613
-44.504939,66,16.56281
107.590478,90,16.866668
107.580188,67,16.902939
108.080206,90,16.945599
107.387832,79,16.988039
106.874946,92,17.038159
-47.79246,16,17.045184
-41.971209,74,17.081866
108.056864,94,17.358212
-43.613082,81,17.3945
-45.169351,56,17.420058
106.776749,66,17.446842
106.661657,44,17.464409
108.553801,77,17.49836
106.778659,64,17.526743
108.140953,69,17.556804
107.61957,63,17.760001
107.823028,116,17.808286
107.96835,80,17.844183
108.858197,84,17.880361
107.975452,76,17.912969
107.62251,68,17.941971
107.195565,65,18.135321
106.956689,48,18.155482
107.336006,100,18.197022
109.35651,79,18.231601
106.882126,69,18.26178
108.301914,103,18.307791
108.17456,77,18.341139
106.866963,55,18.537309
107.845525,67,18.565455
107.158125,53,18.590361
106.528844,70,18.619942
107.690867,64,18.64561
107.252684,64,18.671364
-42.876716,65,18.697337
107.882443,65,18.723005
108.429913,66,18.939912
107.252533,52,18.962497
107.715676,59,18.987772
107.26251,63,19.014043
108.351919,56,19.03869
108.738401,54,19.062374
107.816535,57,19.086093
107.308349,67,19.113086
106.633646,79,19.362685
106.614153,42,19.38047
106.606163,45,19.405704
107.698799,67,19.432271
106.906381,43,19.45238
107.696565,56,19.47449
108.315741,55,19.499554
107.97616,63,19.529587
107.530219,55,19.553612
105.890826,87,19.810044
108.560657,57,19.838417
107.721153,51,19.860348
107.22948,49,19.883992
106.534052,40,19.90318
107.664747,49,19.92838
107.297884,47,19.953553
108.891592,63,19.980955
107.140767,48,20.004773
108.198329,50,20.026623
108.31844,54,20.278735
107.046394,46,20.302218
107.630181,54,20.330594
107.760489,60,20.361995
-46.374251,23,20.371824
107.898786,50,20.394144
107.512713,59,20.422938
108.238756,55,20.448817
-44.331322,66,20.482346
108.003649,49,20.50634
106.495021,81,20.765798
107.4942,54,20.796368
107.265072,47,20.818473
-48.222283,16,20.82488
107.417466,55,20.849169
107.020072,48,20.872355
107.924808,54,20.897049
107.927833,49,20.922807
108.225349,52,20.94562
108.573895,60,20.975424
107.162989,48,21.226078
107.050894,54,21.253541
-43.359163,55,21.283513
106.688511,49,21.310296
108.315903,56,21.338137
106.770646,46,21.361735
108.861574,51,21.386852
106.685116,48,21.40801
107.396922,42,21.4286
107.727339,66,21.459294
107.294953,53,21.71092
108.537904,56,21.738256
107.595412,49,21.761209
109.311549,52,21.782344
-43.268193,53,21.809045
107.870694,62,21.837988
108.034145,55,21.865277
107.512767,50,21.890916
107.785074,57,21.917036
107.863886,55,21.945413
107.651298,45,22.21925
107.34493,43,22.238263
107.203765,49,22.262092
108.741175,62,22.291117
107.828544,48,22.311808
106.966854,42,22.330881
107.173568,39,22.347935
107.922931,49,22.373573
107.470085,43,22.395939
108.328546,55,22.423705
107.288648,46,22.444148
107.071055,52,22.713287
109.170217,55,22.747873
107.660095,51,22.778577
108.031073,58,22.803345
107.661257,48,22.824805
107.667835,46,22.845919
107.552998,54,22.87077
108.337891,49,22.893196
109.513467,67,22.924118
108.497028,46,23.175738
106.846852,36,23.192189
107.536653,49,23.214049
107.866657,41,23.23246
107.645154,48,23.256388
106.790756,41,23.27854
107.941111,45,23.29963
107.680108,41,23.319647
107.742112,47,23.343815
107.77594,45,23.363485
107.725784,52,23.388023
108.551927,47,23.410001
-42.169901,53,23.666395
107.16251,44,23.688536
108.384228,52,23.711466
108.958851,55,23.7364
107.380609,37,23.751034
107.800791,46,23.771264
107.270034,41,23.789971
107.693881,45,23.811305
106.745196,49,23.834648
107.464697,44,23.854664
107.576058,42,23.874599
107.226873,38,24.114785
107.938659,48,24.139918
107.331915,45,24.159755
108.707412,62,24.193703
107.646431,46,24.213511
107.455351,45,24.237596
106.3267,38,24.255159
107.118031,36,24.270536
107.192031,45,24.292731
107.252021,36,24.310231
108.510457,46,24.333842
106.928224,40,24.57501
107.26868,41,24.594701
107.301441,39,24.610931
108.259118,58,24.639607
108.04635,50,24.662234
108.086827,49,24.690488
107.266827,38,24.708893
107.483964,43,24.727335
109.332683,49,24.755031
-41.839409,52,24.779268
-48.960745,9,24.784893
107.984628,46,24.807306
107.593088,44,25.058434
108.201976,59,25.086154
108.859921,47,25.108703
-47.324445,17,25.115408
106.415841,42,25.137939
108.392572,47,25.160502
107.051578,45,25.179423
106.812471,43,25.198268
108.926111,53,25.22253
108.083396,45,25.241669
108.223754,44,25.260882
108.798425,54,25.286276
107.936934,48,25.501426
106.804392,35,25.518711
106.907156,45,25.538704
107.32515,49,25.561555
108.351078,50,25.581871
107.991852,57,25.606547
109.637542,49,25.62813
105.984334,90,25.668633
109.783035,51,25.69008
-45.742555,25,25.700436
106.571946,37,25.893956
107.443831,54,25.917993
107.922036,42,25.936331
107.934684,45,25.956987
107.007777,39,25.974253
106.690978,36,25.99067
-47.276542,18,25.99808
107.815001,48,26.022206
-48.663979,11,26.027181
108.192742,46,26.048067
107.274912,41,26.068605
107.255065,42,26.087739
107.299389,41,26.106359
106.849729,92,26.328096
107.365932,40,26.345875
107.711413,43,26.364923
108.022591,49,26.387685
107.250902,42,26.406152
107.793301,41,26.424099
107.127192,37,26.439833
108.576839,46,26.459226
106.904494,39,26.475242
107.118963,46,26.494892
107.804748,39,26.511504
107.256258,47,26.700422
107.830119,43,26.719134
107.510659,39,26.736493
106.93049,39,26.75416
106.85296,38,26.769945
108.127259,44,26.787631
107.424991,42,26.805431
106.587965,36,26.821556
106.657657,38,26.837413
107.051781,45,26.85639
106.777907,41,26.872757
107.574413,44,26.890284
107.889761,50,27.071506
108.106374,45,27.089787
107.946725,48,27.110616
107.062541,37,27.125823
-46.141701,22,27.135869
107.060601,41,27.15413
106.714677,38,27.170791
107.70894,42,27.188018
107.396304,44,27.205545
107.239648,40,27.221069
107.77749,65,27.245786
107.09053,36,27.25937
107.672492,49,27.279835
106.938382,37,27.489646
107.073892,39,27.507645
106.694243,43,27.529556
107.681548,67,27.559859
107.891437,60,27.58729
107.320596,39,27.605167
107.101005,39,27.623519
107.702263,44,27.642108
107.940852,67,27.672373
107.247149,41,27.689241
109.338298,51,27.888416
107.255209,76,27.921856
107.439025,42,27.938956
107.109357,40,27.955195
107.659488,43,27.97291
107.992469,43,27.990328
107.862519,47,28.009401
107.811027,50,28.030181
107.915494,42,28.047751
107.497236,41,28.06444
107.042153,41,28.080416
107.654789,44,28.262923
108.308542,45,28.280244
107.701479,41,28.29725
107.355856,43,28.31847
107.763606,43,28.335787
107.561064,39,28.35105
107.566407,45,28.371897
107.574355,43,28.390019
107.703883,42,28.407428
107.16428,41,28.425267
107.548494,42,28.442976
108.227998,49,28.463391
108.088552,42,28.66075
108.55213,47,28.681484
107.813838,44,28.703422
108.347883,43,28.722407
107.309064,50,28.742
107.657143,35,28.756576
107.074171,40,28.772113
107.69327,42,28.787721
107.327428,41,28.80553
107.344534,43,28.823303
107.958834,56,28.844639
106.639232,39,28.861457
108.362294,43,29.041383
107.183495,36,29.055905
107.449503,49,29.078004
107.781491,43,29.09387
107.822182,40,29.110147
107.699721,44,29.129021
108.175097,48,29.148961
109.616482,52,29.171537
107.256132,42,29.189281
107.150413,39,29.207198
107.345485,38,29.225841
107.891344,43,29.2435
107.680789,42,29.426321
107.588932,43,29.444484
108.890326,45,29.462941
109.101048,54,29.489754
106.607138,34,29.504601
107.852495,45,29.523628
106.953877,41,29.539323
106.921073,34,29.55447
108.278037,45,29.57173
107.912037,41,29.587915
107.478408,40,29.607224
108.418676,45,29.625699
107.722859,39,29.808489
107.155001,38,29.823603
107.163435,34,29.837468
107.808176,40,29.852267
107.925295,50,29.870641
108.564991,42,29.888074
107.591532,38,29.902661
107.090904,35,29.918939
106.997634,64,29.945919
107.301646,37,29.963508
107.69876,44,29.982251
106.781218,33,29.996757
107.3767,40,30.181382
107.526911,49,30.203384
107.522994,45,30.224186
107.907702,39,30.242745
108.846452,46,30.262394
107.939609,44,30.281539
107.031764,38,30.297619
108.156624,42,30.314428
106.612443,137,30.37259
107.461043,47,30.391255
107.447487,39,30.580634
107.095254,38,30.595844
109.560539,50,30.617716
108.187741,41,30.632418
108.013013,44,30.651015
108.7933,46,30.669919
107.889153,45,30.68807
107.949182,38,30.70445
108.0259,42,30.722686
107.984111,53,30.744529
107.972829,40,30.76208
107.657062,39,30.77908
108.039182,41,30.965472
109.604579,50,30.987764
107.212722,40,31.005396
109.061736,44,31.023558
107.96602,42,31.043215
106.468927,33,31.057758
107.722861,38,31.07383
106.904943,33,31.088053
108.124563,50,31.10882
107.540749,45,31.127179
108.696335,48,31.148116
108.02078,40,31.166214
108.172882,49,31.350964
107.374829,41,31.366847
107.366199,39,31.381358
108.734389,42,31.397461
-44.737307,28,31.409359
106.317689,38,31.425922
107.145095,43,31.444051
108.564394,45,31.46394
107.760873,43,31.482282
107.30308,36,31.498676
107.393499,40,31.517917
108.049767,40,31.535956
107.554172,43,31.555534
107.846916,41,31.749152
107.080723,48,31.77193
108.915597,49,31.791519
108.715678,43,31.810843
108.360904,41,31.829725
107.187825,36,31.845036
107.197592,37,31.860644
106.539883,42,31.879055
107.769489,43,31.89747
107.195095,47,31.915612
107.123131,37,31.930084
107.473259,42,31.946884
107.202431,37,32.131189
108.337392,42,32.147464
107.342012,38,32.161457
107.998546,40,32.17707
107.531755,40,32.194418
107.529344,38,32.211237
107.68899,39,32.226829
107.928108,44,32.245474
107.927365,39,32.26234
107.311346,38,32.27864
106.752624,42,32.295654
107.831043,51,32.31895
107.59001,40,32.336279
107.164063,38,32.520471
106.900932,40,32.537493
108.511384,46,32.55691
107.188342,37,32.573767
109.72196,51,32.596517
108.177676,42,32.61519
108.424001,42,32.63524
107.116605,35,32.650751
106.988784,55,32.674033
107.319622,49,32.694127
107.787653,41,32.711235
107.123967,39,32.896837
108.161599,49,32.919054
107.613808,40,32.9361
109.360947,49,32.955142
107.968156,40,32.972155
106.850397,40,32.988747
107.086901,39,33.00469
107.53771,40,33.022399
107.342772,38,33.038389
106.628303,36,33.053328
107.973421,45,33.072645
107.235926,44,33.091605
108.659971,47,33.111783
108.619949,45,33.299722
108.064609,40,33.318551
107.08513,34,33.331871
108.055501,42,33.351512
107.372358,41,33.370058
107.179525,41,33.3878
108.169039,53,33.410552
107.340341,40,33.42706
107.964189,42,33.445002
106.86495,34,33.458236
107.623156,43,33.474328
109.08164,48,33.494974
108.500783,42,33.684295
107.183744,38,33.701225
107.278029,46,33.720277
108.130751,42,33.736516
107.731265,43,33.754158
110.042233,53,33.774429
108.343206,44,33.79431
107.264733,38,33.810377
107.378631,39,33.826577
107.705225,40,33.842989
-41.363086,58,33.867832
107.96154,43,34.062249
107.877036,52,34.087785
108.005966,38,34.107304
106.73658,38,34.124198
107.550587,36,34.140685
107.927001,40,34.159485
107.243175,37,34.175437
106.714217,34,34.190633
107.03202,46,34.211429
107.150923,37,34.227701
107.187154,39,34.244732
108.011354,40,34.263763
108.031693,64,34.291198
106.948893,34,34.473828
106.69137,37,34.489821
106.735023,31,34.503748
107.944234,44,34.523215
106.836044,31,34.5368
108.508765,41,34.55294
106.951002,34,34.565776
107.434626,34,34.580369
108.554413,45,34.600309
109.192338,47,34.621981
107.752309,39,34.640104
108.33797,51,34.662111
107.765399,46,34.681725
108.781352,43,34.87177
107.667791,41,34.889012
108.582166,52,34.911732
106.759322,32,34.925979
108.208875,44,34.945278
108.071706,48,34.964936
107.800157,39,34.981773
108.233474,40,34.998706
107.908107,39,35.0149
107.728041,38,35.030922
107.490507,36,35.046033
107.803174,38,35.062041
106.613607,30,35.246614
107.644166,38,35.263837
107.734528,48,35.285237
106.857491,33,35.315272
107.079085,35,35.343396
107.280465,42,35.364575
107.844655,38,35.40865
107.828591,41,35.429325
107.513981,37,35.446656
106.908043,32,35.488546
106.787904,35,35.506913
107.853917,46,35.542862
107.235728,37,35.582839
107.446378,35,35.598945
