#{"t_start": 1783500516.9283478, "env_id": "None"}
r,l,t
106.467832,45,21.557891
107.097596,49,21.575787
107.511388,59,21.59753
106.642396,72,21.623874
106.966866,62,21.945451
108.364716,60,21.980524
107.55193,72,22.040291
109.164511,60,22.085642
-43.173206,63,22.13303
106.922389,42,22.163416
107.152171,52,22.200517
108.455641,79,22.236228
107.557834,56,22.262622
107.536325,57,23.246557
106.709187,56,23.341236
106.756871,65,23.508812
107.219927,45,23.553152
107.208013,69,23.621154
107.444596,57,23.779938
110.272722,77,23.923345
108.19393,85,24.063939
107.986526,62,24.64401
107.114179,67,24.771518
108.458754,65,24.901649
109.07647,71,24.998252
-46.146416,30,25.064584
107.270574,45,25.162081
106.488427,47,25.229169
107.52777,48,25.288535
106.258086,53,25.331425
107.927608,55,26.140756
107.392115,51,26.238345
108.647872,61,26.302578
106.573496,48,26.337783
107.619153,53,26.380447
107.494099,51,26.422928
107.650276,65,26.540218
106.551756,43,26.618716
107.192357,52,26.694903
107.277999,46,26.755305
-42.137869,65,27.327499
108.480367,64,27.432179
106.662661,43,27.47574
107.367802,51,27.513568
-45.129131,41,27.534889
108.129216,67,27.571658
107.092588,61,27.617207
107.084642,49,27.644668
107.77473,54,27.672534
107.186275,43,27.703579
107.501072,48,27.97949
-44.772539,34,28.0019
107.455654,51,28.051131
106.480682,44,28.091388
107.871809,53,28.132816
108.447083,56,28.208097
106.765506,46,28.250417
107.747203,42,28.27387
108.389451,58,28.31758
-45.003703,44,28.344982
106.944668,56,29.146697
107.76301,50,29.192792
107.817836,53,29.2465
107.269542,56,29.321127
108.073143,54,29.428781
107.315188,58,29.566864
108.744902,58,29.652345
106.702426,41,29.740521
108.184819,66,29.878643
106.918455,55,29.984649
107.499994,44,30.74479
107.375852,48,30.787378
106.976949,48,30.817786
106.877438,44,30.854282
106.978642,39,30.885637
107.354292,47,30.923731
108.057663,52,30.963732
107.1225,47,30.997443
108.280275,57,31.044752
107.368755,53,31.087629
108.286486,52,31.830569
107.689273,50,31.919035
107.092401,47,31.986285
107.657666,50,32.050991
107.60445,44,32.125144
109.923231,63,32.2142
107.759222,52,32.28534
108.301374,62,32.387896
107.754542,41,32.454599
107.326157,40,32.500149
107.068131,49,32.578061
109.058516,54,33.1645
107.602013,45,33.236354
107.355551,45,33.310911
109.33273,62,33.405631
-45.994806,33,33.482191
107.167261,42,33.537638
106.939556,44,33.584612
108.190268,46,33.645981
107.675829,40,33.687655
106.866337,44,33.74098
108.848315,56,33.811613
107.064226,51,34.310357
108.302629,68,34.353178
107.632133,46,34.385947
108.472104,48,34.415562
108.77876,56,34.453094
107.835637,52,34.485781
107.496653,53,34.512627
107.235347,42,34.532992
106.748238,43,34.56304
109.44582,65,35.011993
108.031807,51,35.059864
107.971984,45,35.102069
108.06455,55,35.18663
106.92275,49,35.247985
108.379861,47,35.300732
107.912079,45,35.329934
106.709461,46,35.351393
107.897673,52,35.395721
107.5825,50,35.446899
107.016875,44,35.485723
107.468843,41,35.790712
106.751942,38,35.812159
109.404815,52,35.843655
106.88475,38,35.862374
108.253721,43,35.881078
108.291194,53,35.904814
108.851726,53,35.928578
106.695971,36,35.943075
108.183309,48,35.962685
107.408722,42,35.982334
107.750015,43,36.007247
109.44096,61,36.268059
107.749723,46,36.308522
108.302906,53,36.338629
107.922725,42,36.394981
107.373226,44,36.437266
108.299243,45,36.483466
107.423888,40,36.510628
107.070533,43,36.533496
107.865939,45,36.559554
107.290401,41,36.58127
106.938011,40,36.602654
-42.499496,51,36.632082
107.018976,42,38.219887
108.518073,44,38.272387
107.609226,39,38.337315
107.369719,41,38.430154
108.504366,55,38.519967
106.789548,43,38.586006
107.540023,42,38.647051
109.211243,58,38.74922
107.27837,45,38.814915
106.689448,38,38.863428
108.082326,43,38.951194
107.130164,37,39.526361
108.828302,53,39.563792
107.34747,39,39.587754
109.001158,55,39.617806
107.745491,43,39.638383
107.834822,50,39.66279
108.514516,52,39.689514
107.815848,42,39.714048
107.025656,45,39.736666
106.892817,35,39.753251
107.741274,42,39.77938
107.151115,42,39.804059
107.558224,47,40.158884
107.130008,37,40.179289
109.34653,80,40.228406
108.585828,59,40.259498
107.131931,40,40.279014
107.821968,45,40.299883
107.262222,38,40.317804
107.81822,41,40.336418
108.604172,45,40.35706
108.546761,46,40.380054
108.94588,58,40.58472
107.701904,47,40.606184
106.960874,37,40.621646
108.084397,42,40.638597
-45.068422,29,40.65079
106.705945,39,40.666275
106.990419,35,40.6802
-47.407253,16,40.686485
108.190306,45,40.70557
107.956978,42,40.722518
108.275987,57,40.746775
107.678899,48,40.769008
108.780257,54,40.79509
107.058325,39,40.963338
107.317317,40,40.979572
-42.322617,49,40.999845
108.901777,49,41.019881
107.86708,53,41.042118
107.615974,47,41.060989
106.853546,38,41.076185
107.526417,49,41.095007
107.826192,48,41.113605
107.433831,39,41.129324
108.85239,53,41.150879
108.016552,40,41.309189
108.81154,55,41.32971
108.179217,48,41.347911
108.756078,47,41.365902
108.427567,54,41.385595
107.733313,41,41.400796
106.946492,35,41.413631
107.398869,39,41.427467
107.116465,36,41.439526
107.053445,41,41.454153
107.344376,40,41.468671
107.347845,37,41.481997
107.309854,48,41.633464
107.576148,39,41.647384
106.648112,38,41.661298
107.492186,45,41.677534
107.242119,35,41.689501
107.447933,41,41.704794
106.735027,34,41.717175
108.586326,53,41.736023
109.047621,45,41.751909
-42.829565,43,41.767265
107.836648,39,41.78073
107.752983,37,41.79303
107.557618,40,41.934243
-44.911027,33,41.946427
107.594458,39,41.959124
107.154207,40,41.971749
107.168884,36,41.984305
107.498042,44,41.999225
106.909933,32,42.010919
108.048411,43,42.02454
107.383961,37,42.036838
106.758158,38,42.049332
107.208923,39,42.063373
107.547165,40,42.077469
109.169721,47,42.093805
106.678291,34,42.237798
107.489341,38,42.251683
-43.624601,42,42.266955
106.73648,34,42.279698
106.962802,35,42.293042
107.452135,38,42.306114
107.331764,39,42.320893
107.428657,37,42.334034
108.393739,40,42.348521
107.186237,44,42.365036
108.022044,46,42.381823
107.866715,48,42.399479
106.77683,34,42.411946
107.692828,37,42.556844
107.893444,50,42.57626
107.939551,40,42.589845
108.116604,48,42.609669
106.91206,36,42.622223
106.622907,32,42.634067
107.651494,37,42.648185
107.966341,39,42.661117
108.25004,49,42.677761
109.481107,47,42.693439
107.821219,38,42.705929
107.379267,38,42.719959
106.819481,33,42.730654
107.557683,36,42.866303
107.520537,36,42.878788
107.016755,34,42.889503
-44.404888,27,42.898614
108.418843,48,42.914817
107.218218,38,42.928046
-45.161587,32,42.938059
107.595383,37,42.950429
-45.28541,33,42.961908
108.483705,42,42.976094
107.923103,43,42.990123
106.985774,34,43.002011
107.658121,38,43.01477
107.625077,44,43.030715
107.362448,36,43.166851
107.599459,40,43.180307
106.634173,66,43.201905
106.844823,36,43.215562
108.757976,45,43.231561
108.229598,45,43.246744
107.380644,38,43.259278
107.215205,36,43.271669
-45.849508,26,43.281371
106.997517,36,43.293553
107.85195,43,43.308583
108.241857,46,43.323142
107.221614,38,43.479306
-44.493861,33,43.491009
107.068921,35,43.502362
108.533548,45,43.519218
106.270541,50,43.535668
109.459131,47,43.55119
109.055784,44,43.567715
108.7008,44,43.583326
106.833409,34,43.594706
108.104807,42,43.610192
108.20113,44,43.624721
107.849831,37,43.637824
108.018762,45,43.652753
107.71045,36,43.790501
109.106896,43,43.806333
107.19692,35,43.819956
107.300523,44,43.836041
-46.754766,21,43.843959
107.685192,39,43.856274
107.443495,37,43.868367
107.361365,37,43.88023
107.54008,43,43.89501
107.104694,40,43.909157
108.41209,42,43.922357
109.193033,48,43.93825
107.175622,37,43.950527
107.290307,41,44.086351
-45.329592,29,44.097103
107.380405,37,44.111149
107.734772,36,44.122983
108.231151,47,44.138645
106.909155,33,44.14934
106.802893,45,44.165166
106.921846,40,44.178517
108.18431,40,44.191488
107.595335,39,44.20446
108.600449,43,44.218327
107.797884,40,44.23174
107.152551,41,44.245985
107.732827,36,44.384524
107.586963,36,44.397286
107.391366,47,44.412576
106.87388,33,44.424346
107.950194,42,44.43944
107.622207,46,44.454729
108.650392,43,44.469094
108.05643,43,44.483924
107.272855,37,44.497135
109.247849,46,44.512558
108.45168,40,44.525922
107.970521,42,44.539452
107.194597,35,44.675095
109.197756,46,44.689797
107.315148,34,44.702174
107.973788,41,44.71677
109.169396,48,44.733376
110.098296,56,44.751447
107.551573,34,44.762567
108.788844,47,44.778969
107.564758,43,44.793051
108.14779,49,44.809593
108.44068,43,44.825857
107.460163,37,44.838181
107.361238,39,44.973468
107.494438,36,44.98686
107.87055,39,45.000006
107.525982,38,45.013239
108.361151,45,45.028748
108.130107,40,45.041457
107.485255,35,45.052564
106.795639,33,45.063679
108.504583,47,45.07941
108.011601,37,45.092788
106.96632,35,45.10379
107.321122,35,45.115278
107.964197,43,45.129118
107.525451,36,45.142205
108.687116,40,45.27653
106.965645,34,45.287019
107.271184,33,45.298398
107.400432,34,45.310301
107.57453,37,45.322977
107.494657,36,45.335583
107.413009,34,45.347266
107.326297,36,45.359824
107.572219,37,45.372344
107.393183,36,45.3853
108.883265,46,45.401243
107.373092,35,45.41305
107.477143,35,45.423724
107.568903,38,45.436837
